outcome_id,outcome_var,outcome_label,paper_order,scale,moderator_id,moderator_label,moderator_order,moderator_tier,moderator_type,spec_id,estimator,estimand,weighting,cluster_rule,h,n_left,n_right,ccpp_left,ccpp_right,min_obs_cell,min_cluster_cell,clusters,support_pass,estimate,standard_error,pvalue,ci_low,ci_high,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,kp_f,sw_f_treat,sw_f_interaction,min_sw_f,underid_p,ar_p,gate_pass,gate_status,estimation_rc,p_holm,q_bh
H02,hh_share_age_15_29_2017,Household members age 15-29,2,100,S05,CCPP altitude,8,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,-105.82859,231.92422,.6481694,-560.39172,348.73453,27.020237,-3.9166417,-20.739704,12.906421,.14085649,.28787121,.28157476,.28157476,.56399828,.13115324,0,underidentified,0,,.7939233426694516
H02,hh_share_age_15_29_2017,Household members age 15-29,2,100,S05,CCPP altitude,8,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,-9.9759846,6.0405459,.098635748,-21.815237,1.8632681,27.020237,-.36920419,-.80736661,.068958245,,,,,,,0,secondary_assignment_supported,0,,.3507048818800184
H03,hh_share_moved_ccpp_2017,Members living in another CCPP,3,100,S05,CCPP altitude,8,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1708,874,37,22,874,22,59,1,-762.06165,1546.3461,.62214369,-3792.8442,2268.7209,42.999947,-17.722385,-88.205788,52.761017,.11671758,.24992858,.2375242,.2375242,.59048843,6.0960419e-14,0,underidentified,0,,
H03,hh_share_moved_ccpp_2017,Members living in another CCPP,3,100,S05,CCPP altitude,8,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,-668.33612,1237.8956,.58926809,-3094.5671,1757.8948,42.900391,-15.578789,-72.133774,40.976196,.14085649,.28787121,.28157476,.28157476,.56399828,1.0478063e-09,0,underidentified,0,,.7939233426694516
H03,hh_share_moved_ccpp_2017,Members living in another CCPP,3,100,S05,CCPP altitude,8,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,-29.47282,9.3653965,.0016495995,-47.828659,-11.116981,42.900391,-.68700588,-1.114877,-.25913471,,,,,,,0,secondary_assignment_supported,0,,.0131967961788177
H04,hh_share_secondary_age14_2017,Members with secondary education or higher,4,100,S05,CCPP altitude,8,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1708,874,37,22,874,22,59,1,-96.433411,233.29428,.67934638,-553.68182,360.81497,38.97179,-2.4744415,-14.207246,9.2583628,.11671758,.24992858,.2375242,.2375242,.59048843,.55900872,0,underidentified,0,,
H04,hh_share_secondary_age14_2017,Members with secondary education or higher,4,100,S05,CCPP altitude,8,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,-93.960693,216.5338,.66433865,-518.35913,330.43774,38.88879,-2.4161382,-13.329268,8.4969921,.14085649,.28787121,.28157476,.28157476,.56399828,.34175953,0,underidentified,0,,.7939233426694516
H04,hh_share_secondary_age14_2017,Members with secondary education or higher,4,100,S05,CCPP altitude,8,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,-8.5092354,8.2495127,.30231419,-24.677982,7.659512,38.88879,-.21880946,-.63457829,.19695938,,,,,,,0,secondary_assignment_supported,0,,.6449369430541992
H05,hh_share_employed_age14_2017,Employed household members,5,100,S05,CCPP altitude,8,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1708,874,37,22,874,22,59,1,98.234932,227.80241,.66630214,-348.2496,544.71948,37.601864,2.6125016,-9.2614985,14.486502,.11671758,.24992858,.2375242,.2375242,.59048843,.0065404582,0,underidentified,0,,
H05,hh_share_employed_age14_2017,Employed household members,5,100,S05,CCPP altitude,8,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,77.567574,167.66618,.6436289,-251.05209,406.18726,37.470974,2.0700707,-6.6999083,10.84005,.14085649,.28787121,.28157476,.28157476,.56399828,.013550857,0,underidentified,0,,.7939233426694516
