outcome_id,outcome_var,outcome_label,paper_order,scale,moderator_id,moderator_label,moderator_order,moderator_tier,moderator_type,spec_id,estimator,estimand,weighting,cluster_rule,h,n_left,n_right,ccpp_left,ccpp_right,min_obs_cell,min_cluster_cell,clusters,support_pass,estimate,standard_error,pvalue,ci_low,ci_high,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,kp_f,sw_f_treat,sw_f_interaction,min_sw_f,underid_p,ar_p,gate_pass,gate_status,estimation_rc,p_holm,q_bh
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,21,21,45,1,-.60584539,.36632368,.098157465,-1.3238267,.11213585,.97195786,-.62332475,-1.3620206,.1153711,2.1834991,12.010482,10.05546,10.05546,.045953631,.31993717,1,pass,0,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,30,30,52,1,-1.4706501,1.6221509,.36461571,-4.6500072,1.7087072,.91263759,-1.6114283,-5.09513,1.8722734,.38793495,1.581338,.88724995,.88724995,.38095957,.23108363,0,underidentified,0,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,15,15,35,1,-1.0718284,.78540421,.17235246,-2.6111925,.46753561,1.1089193,-.9665522,-2.3547182,.42161375,.73288274,6.3870773,5.2099118,5.2099118,.27084309,.17418565,0,underidentified,0,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,21,21,42,1,-.85780144,.71695101,.23151806,-2.2629995,.54739672,.97195786,-.88255006,-2.32829,.56318974,,,,,,,0,secondary_assignment_supported,0,.9260722398757935,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,21,21,59,1,17.993938,12.755311,.15833259,-7.0060105,42.993889,18.468977,.97427917,-.37933943,2.3278978,1.9931799,13.210852,8.7122087,8.7122087,.050580587,.095518291,0,underidentified,0,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,19.333069,15.788218,.22075421,-11.61127,50.277409,18.46479,1.0470235,-.62883306,2.7228801,1.2010775,9.5948038,4.9322591,4.9322591,.092184164,.14444335,0,underidentified,0,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,21,21,42,1,17.993938,12.589978,.15293895,-6.6819649,42.669842,18.468977,.97427917,-.36179399,2.3103523,2.0448074,17.885714,11.775008,11.775008,.048898298,.10618731,1,pass,0,.9176336824893951,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,21,21,45,1,17.993938,11.161002,.10691509,-3.8812234,39.869102,18.468977,.97427917,-.21014827,2.1587067,2.1834991,12.010482,10.05546,10.05546,.045953631,.068612494,1,pass,0,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,30,30,52,1,18.905888,37.843826,.61737329,-55.266651,93.07843,18.397152,1.027653,-3.0040874,5.0593934,.38793495,1.581338,.88724995,.88724995,.38095957,.50492114,0,underidentified,0,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,15,15,35,1,27.436041,22.389456,.2204245,-16.446486,71.318565,15.632696,1.7550421,-1.0520568,4.5621409,.73288274,6.3870773,5.2099118,5.2099118,.27084309,.057643052,0,underidentified,0,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,21,21,42,1,21.379137,20.449577,.29581216,-18.701296,61.459572,18.468977,1.1575702,-1.012579,3.3277194,,,,,,,0,secondary_assignment_supported,0,.9260722398757935,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,21,21,59,1,1.7710143,3.5133357,.61420274,-5.1149969,8.6570253,5.0588646,.35008138,-1.0110959,1.7112586,1.9931799,13.210852,8.7122087,8.7122087,.050580587,.77408016,0,underidentified,0,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,-.67450672,4.6589689,.88488775,-9.8059177,8.4569044,5.0901403,-.13251239,-1.9264534,1.6614286,1.2010775,9.5948038,4.9322591,4.9322591,.092184164,.8302694,0,underidentified,0,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,21,21,42,1,1.7710143,3.4688916,.60967189,-5.0278883,8.5699167,5.0588646,.35008138,-.99387687,1.6940397,2.0448074,17.885714,11.775008,11.775008,.048898298,.76862133,1,pass,0,1,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,21,21,45,1,1.7710143,3.5629015,.61913913,-5.2121444,8.7541733,5.0588646,.35008138,-1.0302993,1.7304621,2.1834991,12.010482,10.05546,10.05546,.045953631,.78282005,1,pass,0,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,30,30,52,1,6.2333198,7.6636887,.41601303,-8.7872343,21.253874,6.4357247,.96854979,-1.3653839,3.3024833,.38793495,1.581338,.88724995,.88724995,.38095957,.32911152,0,underidentified,0,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,15,15,35,1,.5179581,6.7703967,.93901867,-12.751776,13.787691,5.4656129,.094766699,-2.3330915,2.522625,.73288274,6.3870773,5.2099118,5.2099118,.27084309,.95100003,0,underidentified,0,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,21,21,42,1,-.79316068,7.4628038,.91535872,-15.419987,13.833666,5.0588646,-.15678631,-3.0481124,2.7345397,,,,,,,0,secondary_assignment_supported,0,.9773330688476563,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,21,21,59,1,-7.7579904,5.8214455,.18264438,-19.167814,3.6518333,13.052844,-.59435248,-1.468478,.279773,1.9931799,13.210852,8.7122087,8.7122087,.050580587,.34526119,0,underidentified,0,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,-.066705778,7.3898497,.99279785,-14.550546,14.417133,13.081304,-.0050993217,-1.1123161,1.1021174,1.2010775,9.5948038,4.9322591,4.9322591,.092184164,.64924192,0,underidentified,0,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,21,21,42,1,-7.7579904,5.9446735,.19188188,-19.409336,3.8933556,13.052844,-.59435248,-1.4869814,.29827642,2.0448074,17.885714,11.775008,11.775008,.048898298,.39732939,1,pass,0,.9176336824893951,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,21,21,45,1,-7.7579904,4.9703379,.11855731,-17.499674,1.9836926,13.052844,-.59435248,-1.340679,.15197398,2.1834991,12.010482,10.05546,10.05546,.045953631,.36012569,1,pass,0,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,30,30,52,1,-15.204443,15.9547,.34060234,-46.475079,16.066195,13.863013,-1.0967633,-3.3524516,1.1589252,.38793495,1.581338,.88724995,.88724995,.38095957,.52735436,0,underidentified,0,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,15,15,35,1,-12.269059,7.2699084,.091478489,-26.517818,1.9796999,13.818613,-.88786471,-1.9189926,.14326328,.73288274,6.3870773,5.2099118,5.2099118,.27084309,.22050798,0,underidentified,0,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,21,21,42,1,-13.665971,9.2109594,.13789801,-31.71912,4.3871775,13.052844,-1.0469728,-2.4300544,.33610895,,,,,,,0,secondary_assignment_supported,0,.6894900649785995,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,21,21,59,1,11.714664,9.037241,.19488397,-5.9980016,29.42733,15.086005,.77652526,-.39758712,1.9506377,1.9931799,13.210852,8.7122087,8.7122087,.050580587,.025683779,0,underidentified,0,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,20.142807,11.728956,.085913941,-2.8455255,43.131138,15.160307,1.3286543,-.18769577,2.8450043,1.2010775,9.5948038,4.9322591,4.9322591,.092184164,.0025957264,0,underidentified,0,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,21,21,42,1,11.714664,8.7443457,.18034793,-5.4239383,28.853268,15.086005,.77652526,-.35953441,1.912585,2.0448074,17.885714,11.775008,11.775008,.048898298,.02179962,1,pass,0,.9176336824893951,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,21,21,45,1,11.714664,8.3805008,.16215877,-4.710815,28.140144,15.086005,.77652526,-.31226391,1.8653145,2.1834991,12.010482,10.05546,10.05546,.045953631,.012382186,1,pass,0,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,30,30,52,1,11.723882,14.850536,.42984411,-17.382635,40.830399,15.439013,.75936729,-1.1258903,2.6446249,.38793495,1.581338,.88724995,.88724995,.38095957,.018801151,0,underidentified,0,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,15,15,35,1,-6.194663,10.353697,.54963678,-26.487535,14.09821,16.402225,-.37767211,-1.6148745,.85953033,.73288274,6.3870773,5.2099118,5.2099118,.27084309,.080212444,0,underidentified,0,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,21,21,42,1,-8.8022776,12.712132,.48866653,-33.717598,16.113043,15.086005,-.58347309,-2.2350249,1.0680789,,,,,,,0,secondary_assignment_supported,0,.9773330688476563,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,21,21,59,1,3.0946527,5.9809952,.60486698,-8.627882,14.817187,6.531899,.47377533,-1.3208842,2.2684348,1.9931799,13.210852,8.7122087,8.7122087,.050580587,.86918604,0,underidentified,0,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,2.8325346,6.8676867,.68001419,-10.627884,16.292953,6.6153955,.42817312,-1.6065381,2.4628844,1.2010775,9.5948038,4.9322591,4.9322591,.092184164,.8978197,0,underidentified,0,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,21,21,42,1,3.0946527,6.002471,.60615957,-8.6699743,14.85928,6.531899,.47377533,-1.3273282,2.274879,2.0448074,17.885714,11.775008,11.775008,.048898298,.86595964,1,pass,0,1,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,21,21,45,1,3.0946527,5.4190936,.56795585,-7.5265756,13.71588,6.531899,.47377533,-1.1522799,2.0998304,2.1834991,12.010482,10.05546,10.05546,.045953631,.83215415,1,pass,0,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,30,30,52,1,2.2390504,13.676538,.86995572,-24.566469,29.044571,8.8331337,.25348315,-2.7811728,3.2881391,.38793495,1.581338,.88724995,.88724995,.38095957,.9814837,0,underidentified,0,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,15,15,35,1,16.68816,12.845129,.19388148,-8.4878302,41.864151,7.447197,2.2408645,-1.1397349,5.6214643,.73288274,6.3870773,5.2099118,5.2099118,.27084309,.063093036,0,underidentified,0,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,21,21,42,1,17.114565,7.1105266,.016087094,3.1781895,31.050941,6.531899,2.6201515,.4865644,4.7537389,,,,,,,0,secondary_assignment_supported,0,.1126096602529287,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,21,21,59,1,-1.3336135,8.2673388,.87184834,-17.5373,14.870072,10.011781,-.13320443,-1.7516664,1.4852575,1.9931799,13.210852,8.7122087,8.7122087,.050580587,.75899464,0,underidentified,0,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,5.8774409,10.964515,.5919295,-15.612613,27.367495,9.9249773,.59218681,-1.5730628,2.7574365,1.2010775,9.5948038,4.9322591,4.9322591,.092184164,.80770981,0,underidentified,0,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,21,21,42,1,-1.3336135,8.1488619,.87000161,-17.305088,14.637861,10.011781,-.13320443,-1.7284726,1.4620638,2.0448074,17.885714,11.775008,11.775008,.048898298,.75301951,1,pass,0,1,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,21,21,45,1,-1.3336135,8.1165724,.86948907,-17.241802,14.574575,10.011781,-.13320443,-1.7221515,1.4557426,2.1834991,12.010482,10.05546,10.05546,.045953631,.76066172,1,pass,0,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,30,30,52,1,4.9918318,18.378721,.78592241,-31.029799,41.013462,10.378167,.48099357,-2.9899113,3.9518986,.38793495,1.581338,.88724995,.88724995,.38095957,.9187724,0,underidentified,0,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,15,15,35,1,-18.97205,6.3915873,.0029946703,-31.499331,-6.4447684,10.915771,-1.7380403,-2.8856716,-.59040892,.73288274,6.3870773,5.2099118,5.2099118,.27084309,.22885653,0,underidentified,0,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,21,21,42,1,-21.483328,11.522692,.062260423,-44.067387,1.1007332,10.011781,-2.1458049,-4.4015536,.1099438,,,,,,,0,secondary_assignment_supported,0,.3735625371336937,
P01,ln_population_2017,Log 2017 CCPP population,1,1,M02,District-capital CCPP,2,primary,binary,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,2,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P01,ln_population_2017,Log 2017 CCPP population,1,1,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,2,2,41,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P01,ln_population_2017,Log 2017 CCPP population,1,1,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P01,ln_population_2017,Log 2017 CCPP population,1,1,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,2,2,45,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P01,ln_population_2017,Log 2017 CCPP population,1,1,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,4,4,52,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P01,ln_population_2017,Log 2017 CCPP population,1,1,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,2,2,35,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P01,ln_population_2017,Log 2017 CCPP population,1,1,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M02,District-capital CCPP,2,primary,binary,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,2,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,2,2,41,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,2,2,45,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,4,4,52,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,2,2,35,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,2,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,2,2,41,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,2,2,45,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,4,4,52,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,2,2,35,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M02,District-capital CCPP,2,primary,binary,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,2,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,2,2,41,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,2,2,45,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,4,4,52,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,2,2,35,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M02,District-capital CCPP,2,primary,binary,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,2,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,2,2,41,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,2,2,45,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,4,4,52,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,2,2,35,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
