outcome_id,outcome_var,outcome_label,paper_order,scale,moderator_id,moderator_label,moderator_order,moderator_tier,moderator_type,spec_id,estimator,estimand,weighting,cluster_rule,h,n_left,n_right,ccpp_left,ccpp_right,min_obs_cell,min_cluster_cell,clusters,support_pass,estimate,standard_error,pvalue,ci_low,ci_high,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,kp_f,sw_f_treat,sw_f_interaction,min_sw_f,underid_p,ar_p,gate_pass,gate_status,estimation_rc,p_holm,q_bh
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3693,1760,39,22,1760,22,46,1,10.814721,16.302572,.50709033,-21.137733,42.767178,23.535637,.4595041,-.89811611,1.8171242,1.2579315,3.7211423,3.8988576,3.7211423,.087749392,.13458492,0,underidentified,0,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,5079,10086,55,31,5079,31,86,1,33.458576,81.153252,.68012774,-125.59888,192.51602,23.365534,1.4319628,-5.375391,8.2393169,.16166481,.41917399,.32886466,.32886466,.57437903,.35294053,0,underidentified,0,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,1249,16,42,1,-3.0303447,34.229336,.92945492,-70.118607,64.057915,24.192381,-.12526029,-2.8983757,2.647855,.25944388,.62630004,.74916309,.62630004,.44463903,.16452123,0,underidentified,0,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M01,Log baseline CCPP population,1,primary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3693,1760,39,22,1760,22,61,1,-11.628863,9.9217319,.24117304,-31.0751,7.8173733,23.535637,-.49409595,-1.3203424,.33215049,,,,,,,0,secondary_assignment_supported,0,1,
I01,female_2017,Female,1,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,442,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I01,female_2017,Female,1,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3503,1760,38,22,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I01,female_2017,Female,1,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I01,female_2017,Female,1,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I01,female_2017,Female,1,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3503,1760,38,22,442,2,46,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I01,female_2017,Female,1,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,4889,10086,54,31,1570,4,85,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I01,female_2017,Female,1,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I01,female_2017,Female,1,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_2017,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,442,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_2017,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3503,1760,38,22,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_2017,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_2017,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_2017,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3503,1760,38,22,442,2,46,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_2017,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,4889,10086,54,31,1570,4,85,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_2017,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_2017,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,442,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3503,1760,38,22,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3503,1760,38,22,442,2,46,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,4889,10086,54,31,1570,4,85,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,secondaryplus_age14_2017,Secondary education or higher,4,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,442,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,secondaryplus_age14_2017,Secondary education or higher,4,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3503,1760,38,22,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,secondaryplus_age14_2017,Secondary education or higher,4,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,secondaryplus_age14_2017,Secondary education or higher,4,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,secondaryplus_age14_2017,Secondary education or higher,4,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3503,1760,38,22,442,2,46,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,secondaryplus_age14_2017,Secondary education or higher,4,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,4889,10086,54,31,1570,4,85,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,secondaryplus_age14_2017,Secondary education or higher,4,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,secondaryplus_age14_2017,Secondary education or higher,4,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,employed_age14_2017,Employed in the reference week,5,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,442,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,employed_age14_2017,Employed in the reference week,5,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3503,1760,38,22,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,employed_age14_2017,Employed in the reference week,5,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,employed_age14_2017,Employed in the reference week,5,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,employed_age14_2017,Employed in the reference week,5,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3503,1760,38,22,442,2,46,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,employed_age14_2017,Employed in the reference week,5,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,4889,10086,54,31,1570,4,85,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,employed_age14_2017,Employed in the reference week,5,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,employed_age14_2017,Employed in the reference week,5,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2017,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,442,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2017,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3503,1760,38,22,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2017,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2017,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2017,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3503,1760,38,22,442,2,46,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2017,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,4889,10086,54,31,1570,4,85,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2017,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2017,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,disability_any_2017,Reports any disability,7,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,442,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,disability_any_2017,Reports any disability,7,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3503,1760,38,22,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,disability_any_2017,Reports any disability,7,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,disability_any_2017,Reports any disability,7,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,disability_any_2017,Reports any disability,7,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3503,1760,38,22,442,2,46,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,disability_any_2017,Reports any disability,7,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,4889,10086,54,31,1570,4,85,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,disability_any_2017,Reports any disability,7,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,disability_any_2017,Reports any disability,7,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,442,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3503,1760,38,22,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3503,1760,38,22,442,2,46,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,4889,10086,54,31,1570,4,85,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,442,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3503,1760,38,22,442,2,60,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I01,female_2017,Female,1,100,M03,Female respondent,3,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2017,Female,1,100,M03,Female respondent,3,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2017,Female,1,100,M03,Female respondent,3,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2017,Female,1,100,M03,Female respondent,3,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2017,Female,1,100,M03,Female respondent,3,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2017,Female,1,100,M03,Female respondent,3,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2017,Female,1,100,M03,Female respondent,3,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2017,Female,1,100,M03,Female respondent,3,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I02,age_15_29_2017,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,820,22,59,1,15.514117,9.8656301,.11582494,-3.8221633,34.850399,46.002731,.33724338,-.083085574,.75757235,8.8490829,27.629137,19.21435,19.21435,.0035567612,.36492515,1,pass,0,,
I02,age_15_29_2017,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3693,1760,39,22,820,22,43,1,14.411564,9.7554789,.13960086,-4.7088227,33.531952,46.107304,.31256574,-.10212748,.72725898,7.5910602,,53.686291,,.0054844902,.36001378,0,weak_interaction_instruments,0,,
I02,age_15_29_2017,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3693,1760,39,22,820,22,61,1,14.411564,9.7621107,.13986997,-4.7218213,33.544949,46.107304,.31256574,-.1024094,.72754091,8.1615486,16.323097,58.185646,16.323097,.0039236299,.358188,1,pass,0,1,
I02,age_15_29_2017,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,3693,1760,39,22,820,22,61,1,4.5308228,10.477611,.66542965,-16.004915,25.066561,46.443893,.097554751,-.34460753,.53971702,2.2968953,,4.7974563,,.031327091,.91667628,0,weak_interaction_instruments,0,,
I02,age_15_29_2017,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3693,1760,39,22,820,22,46,1,14.411564,9.4271078,.12632978,-4.065228,32.888355,46.107304,.31256574,-.088168859,.71330035,7.3176641,14.635328,58.32724,14.635328,.0062638586,.35229182,1,pass,0,,
I02,age_15_29_2017,Age 15-29,2,100,M03,Female respondent,3,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,5079,10127,55,32,2333,31,87,1,8.4173946,11.739634,.47337008,-14.591866,31.426655,45.065388,.18678181,-.3237932,.69735682,5.7943935,,29.164482,,.0046302462,.69232512,0,weak_interaction_instruments,0,,
I02,age_15_29_2017,Age 15-29,2,100,M03,Female respondent,3,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,572,16,42,1,22.790821,9.3992672,.015319163,4.3685966,41.213047,46.584446,.48923674,.093778014,.88469547,4.649013,,52.039757,,.036862601,.064380534,0,weak_interaction_instruments,0,,
I02,age_15_29_2017,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3693,1760,39,22,820,22,61,1,12.160863,9.4901237,.20004511,-6.4394369,30.761164,46.107304,.26375136,-.13966198,.66716468,,,,,,,0,secondary_assignment_supported,0,1,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M03,Female respondent,3,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,820,22,59,1,-.88248956,11.83882,.94057912,-24.086151,22.321173,49.739082,-.017742377,-.48425004,.44876528,8.8490829,27.629137,19.21435,19.21435,.0035567612,.074280173,1,pass,0,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M03,Female respondent,3,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3693,1760,39,22,820,22,43,1,-.74516064,11.344798,.94763017,-22.980556,21.490234,49.802853,-.014962208,-.46143052,.4315061,7.5910602,,53.686291,,.0054844902,.021072678,0,weak_interaction_instruments,0,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M03,Female respondent,3,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3693,1760,39,22,820,22,61,1,-.74516064,11.642485,.9489674,-23.564011,22.073689,49.802853,-.014962208,-.47314578,.44322136,8.1615486,16.323097,58.185646,16.323097,.0039236299,.023979766,1,pass,0,1,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M03,Female respondent,3,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,3693,1760,39,22,820,22,61,1,3.4387124,6.6556416,.60539263,-9.6061058,16.48353,48.536232,.070848361,-.19791618,.3396129,2.2968953,,4.7974563,,.031327091,.29687154,0,weak_interaction_instruments,0,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M03,Female respondent,3,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,3693,1760,39,22,820,22,46,1,-.74516064,11.652573,.9490115,-23.583784,22.093462,49.802853,-.014962208,-.47354281,.44361842,7.3176641,,58.32724,,.0062638586,.02325061,0,weak_interaction_instruments,0,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M03,Female respondent,3,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,5079,10127,55,32,2333,31,87,1,-3.6279466,13.083284,.78155261,-29.270714,22.01482,49.675694,-.073032632,-.58923614,.44317088,5.7943935,,29.164482,,.0046302462,.19650601,0,weak_interaction_instruments,0,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M03,Female respondent,3,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2813,1249,26,16,572,16,42,1,-3.5157342,17.361656,.83952594,-37.543957,30.512489,49.628063,-.070841655,-.75650662,.61482328,4.649013,,52.039757,,.036862601,.0015847043,0,weak_interaction_instruments,0,,
I03,moved_ccpp_2013_2017,Lives in another CCPP,3,100,M03,Female respondent,3,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,3693,1760,39,22,820,22,61,1,1.9426974,11.865671,.86994827,-21.313591,25.198986,49.802853,.039007753,-.42795923,.50597471,,,,,,,0,secondary_assignment_supported,0,1,
I04,secondaryplus_age14_2017,Secondary education or higher,4,100,M03,Female respondent,3,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,3393,1760,37,22,820,22,59,1,18.46184,10.280499,.072524488,-1.6875684,38.611248,49.995628,.36926907,-.033754319,.77229249,8.8490829,27.629137,19.21435,19.21435,.0035567612,.11367887,1,pass,0,,
I04,secondaryplus_age14_2017,Secondary education or higher,4,100,M03,Female respondent,3,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,3693,1760,39,22,820,22,43,1,15.601612,9.1268015,.087371647,-2.2865899,33.489815,49.995693,.3120591,-.045735735,.66985399,7.5910602,,53.686291,,.0054844902,.13919334,0,weak_interaction_instruments,0,,
