outcome_id,outcome_label,paper_order,moderator_id,moderator_label,moderator_order,moderator_tier,value_label,raw_value,standardized_value,estimate,standard_error,pvalue,ci_low,ci_high,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,gate_pass,gate_status
H04,Household has a social-program participant,4,M01,Log baseline CCPP population,1,primary,P50,5.159055299214529,-.0041603837,-5.6383471,34.375931,.86971521,-73.013931,61.73724,49.833134,-.11314454,-1.4651684,1.2388793,0,underidentified
H04,Household has a social-program participant,4,M01,Log baseline CCPP population,1,primary,P75,5.717027701406222,.53742981,-17.848936,55.110031,.74603027,-125.86262,90.164742,49.833134,-.35817409,-2.5256813,1.8093332,0,underidentified
H05,Core wellbeing proxy,5,M01,Log baseline CCPP population,1,primary,P25,4.553876891600541,-.59157062,-6.9377079,9.1266842,.44716108,-24.82568,10.950265,19.466887,-.35638508,-1.2752775,.56250727,0,underidentified
H05,Core wellbeing proxy,5,M01,Log baseline CCPP population,1,primary,P50,5.159055299214529,-.0041603837,-5.0214553,12.773261,.69422907,-30.056587,20.013678,19.466887,-.25794855,-1.5439854,1.0280882,0,underidentified
H05,Core wellbeing proxy,5,M01,Log baseline CCPP population,1,primary,P75,5.717027701406222,.53742981,-3.2546768,20.507586,.87390053,-43.448807,36.939453,19.466887,-.16719042,-2.2319341,1.8975532,0,underidentified
H06,Household has any unmet basic need,6,M01,Log baseline CCPP population,1,primary,P25,4.553876891600541,-.59157062,2.7934391,12.72836,.82628727,-22.153688,27.740568,49.919109,.055959314,-.44379175,.55571038,0,underidentified
H06,Household has any unmet basic need,6,M01,Log baseline CCPP population,1,primary,P50,5.159055299214529,-.0041603837,22.179274,28.359812,.43417516,-33.404934,77.763481,49.919109,.44430429,-.66918129,1.5577898,0,underidentified
H06,Household has any unmet basic need,6,M01,Log baseline CCPP population,1,primary,P75,5.717027701406222,.53742981,40.052948,48.702518,.41084933,-55.402237,135.50813,49.919109,.80235702,-1.1098402,2.7145543,0,underidentified
H07,Durable-assets wellbeing domain,7,M01,Log baseline CCPP population,1,primary,P25,4.553876891600541,-.59157062,.15406258,2.986623,.95885998,-5.6996112,6.0077362,12.490084,.012334792,-.4563309,.48100045,0,underidentified
H07,Durable-assets wellbeing domain,7,M01,Log baseline CCPP population,1,primary,P50,5.159055299214529,-.0041603837,4.4883685,6.2643571,.47368693,-7.7895455,16.766283,12.490084,.35935456,-.62365842,1.3423675,0,underidentified
H07,Durable-assets wellbeing domain,7,M01,Log baseline CCPP population,1,primary,P75,5.717027701406222,.53742981,8.4845839,10.48027,.41818348,-12.05637,29.025537,12.490084,.67930555,-.96527529,2.3238864,0,underidentified
H08,Members with secondary education or higher,8,M01,Log baseline CCPP population,1,primary,P25,4.553876891600541,-.59157062,-20.45846,13.973743,.14317635,-47.846493,6.9295731,38.750683,-.52795094,-1.2347264,.17882453,0,underidentified
H08,Members with secondary education or higher,8,M01,Log baseline CCPP population,1,primary,P50,5.159055299214529,-.0041603837,-10.663062,18.263525,.5593248,-46.458912,25.132788,38.750683,-.27517095,-1.1989185,.64857662,0,underidentified
H08,Members with secondary education or higher,8,M01,Log baseline CCPP population,1,primary,P75,5.717027701406222,.53742981,-1.6317385,29.055468,.9552148,-58.579407,55.315929,38.750683,-.04210864,-1.5116999,1.4274827,0,underidentified
H01,Rostered household members,1,S01,Baseline CCPP deprivation,4,secondary,P25,.6211890243902439,-.55887467,-1.5569543,1.6149124,.33499044,-4.7221246,1.6082159,1.8229979,-.85406256,-2.590307,.88218194,0,weak_interaction_instruments
H01,Rostered household members,1,S01,Baseline CCPP deprivation,4,secondary,P50,.6902332144979204,.042959813,-.66293496,1.079241,.53904331,-2.7782085,1.4523386,1.8229979,-.36365098,-1.5239779,.79667598,0,weak_interaction_instruments
H01,Rostered household members,1,S01,Baseline CCPP deprivation,4,secondary,P75,.766946150212565,.71164012,.33038309,.56164324,.55636877,-.77041745,1.4311837,1.8229979,.18123065,-.42261016,.78507149,0,weak_interaction_instruments
H02,Female household members,2,S01,Baseline CCPP deprivation,4,secondary,P25,.6211890243902439,-.55887467,-.51516503,11.967566,.96566427,-23.971163,22.940834,30.164419,-.017078567,-.79468346,.7605263,0,weak_interaction_instruments
H02,Female household members,2,S01,Baseline CCPP deprivation,4,secondary,P50,.6902332144979204,.042959813,-1.4464712,9.7762661,.88237637,-20.607599,17.714657,30.164419,-.047952894,-.68317574,.58726996,0,weak_interaction_instruments
H02,Female household members,2,S01,Baseline CCPP deprivation,4,secondary,P75,.766946150212565,.71164012,-2.4812176,8.3888063,.76740021,-18.922976,13.960541,30.164419,-.082256436,-.62732768,.46281484,0,weak_interaction_instruments
H03,Employed working-age members,3,S01,Baseline CCPP deprivation,4,secondary,P25,.6211890243902439,-.55887467,35.504398,36.864315,.33549225,-36.748333,107.75713,34.149544,1.0396742,-1.0761002,3.1554484,0,weak_interaction_instruments
H03,Employed working-age members,3,S01,Baseline CCPP deprivation,4,secondary,P50,.6902332144979204,.042959813,21.233316,24.268944,.38161895,-26.332939,68.799568,34.149544,.62177449,-.7711066,2.0146556,0,weak_interaction_instruments
H03,Employed working-age members,3,S01,Baseline CCPP deprivation,4,secondary,P75,.766946150212565,.71164012,5.3771443,12.74993,.67321545,-19.612261,30.366549,34.149544,.15745874,-.57430518,.88922268,0,weak_interaction_instruments
H04,Household has a social-program participant,4,S01,Baseline CCPP deprivation,4,secondary,P25,.6211890243902439,-.55887467,-62.531361,63.35178,.32361823,-186.69856,61.635849,49.863625,-1.2540476,-3.7441835,1.2360884,0,weak_interaction_instruments
H04,Household has a social-program participant,4,S01,Baseline CCPP deprivation,4,secondary,P50,.6902332144979204,.042959813,-28.772573,41.373661,.48678452,-109.86346,52.31831,49.863625,-.57702529,-2.2032785,1.049228,0,weak_interaction_instruments
H04,Household has a social-program participant,4,S01,Baseline CCPP deprivation,4,secondary,P75,.766946150212565,.71164012,8.7358036,20.967745,.67694867,-32.360222,49.831829,49.863625,.17519391,-.64897454,.99936235,0,weak_interaction_instruments
H05,Core wellbeing proxy,5,S01,Baseline CCPP deprivation,4,secondary,P25,.6211890243902439,-.55887467,1.5696322,17.338554,.92786729,-32.413307,35.552574,19.441751,.080735125,-1.667201,1.8286713,0,weak_interaction_instruments
H05,Core wellbeing proxy,5,S01,Baseline CCPP deprivation,4,secondary,P50,.6902332144979204,.042959813,-1.8578689,12.826859,.88483554,-26.998049,23.28231,19.441751,-.095560782,-1.3886634,1.1975418,0,weak_interaction_instruments
H05,Core wellbeing proxy,5,S01,Baseline CCPP deprivation,4,secondary,P75,.766946150212565,.71164012,-5.6660633,9.2403994,.53975481,-23.776913,12.444786,19.441751,-.29143789,-1.222982,.64010626,0,weak_interaction_instruments
H06,Household has any unmet basic need,6,S01,Baseline CCPP deprivation,4,secondary,P25,.6211890243902439,-.55887467,32.18404,60.562408,.59512818,-86.516098,150.88419,49.942066,.64442754,-1.7323292,3.0211844,0,weak_interaction_instruments
H06,Household has any unmet basic need,6,S01,Baseline CCPP deprivation,4,secondary,P50,.6902332144979204,.042959813,22.958138,39.362988,.55973059,-54.191902,100.10818,49.942066,.4596954,-1.0850953,2.0044861,0,weak_interaction_instruments
H06,Household has any unmet basic need,6,S01,Baseline CCPP deprivation,4,secondary,P75,.766946150212565,.71164012,12.707511,18.969486,.50292647,-24.471998,49.88702,49.942066,.25444505,-.49000773,.99889779,0,weak_interaction_instruments
H07,Durable-assets wellbeing domain,7,S01,Baseline CCPP deprivation,4,secondary,P25,.6211890243902439,-.55887467,15.090393,9.7037239,.11991901,-3.9285562,34.109344,12.585551,1.1990253,-.31214812,2.7101986,0,weak_interaction_instruments
H07,Durable-assets wellbeing domain,7,S01,Baseline CCPP deprivation,4,secondary,P50,.6902332144979204,.042959813,9.904563,6.347548,.11867102,-2.5364032,22.345528,12.585551,.78697884,-.20153295,1.7754906,0,weak_interaction_instruments
H07,Durable-assets wellbeing domain,7,S01,Baseline CCPP deprivation,4,secondary,P75,.766946150212565,.71164012,4.1427412,2.9603498,.16169025,-1.6594377,9.9449205,12.585551,.32916647,-.13185261,.79018551,0,weak_interaction_instruments
H08,Members with secondary education or higher,8,S01,Baseline CCPP deprivation,4,secondary,P25,.6211890243902439,-.55887467,-51.377766,45.638382,.260268,-140.82735,38.071815,38.91877,-1.3201282,-3.6184943,.97823787,0,weak_interaction_instruments
H08,Members with secondary education or higher,8,S01,Baseline CCPP deprivation,4,secondary,P50,.6902332144979204,.042959813,-37.878792,30.725122,.21763994,-98.09893,22.341343,38.91877,-.97327822,-2.520607,.57405061,0,weak_interaction_instruments
H08,Members with secondary education or higher,8,S01,Baseline CCPP deprivation,4,secondary,P75,.766946150212565,.71164012,-22.880484,17.536802,.19199079,-57.251987,11.491018,38.91877,-.58790356,-1.4710636,.29525647,0,weak_interaction_instruments
H01,Rostered household members,1,S02,Distance to corresponding district capital,5,secondary,P25,1.053072171874275,-.62257594,-.13951847,1.1219079,.90103167,-2.3384175,2.0593808,1.814649,-.076884553,-1.2886336,1.1348644,0,underidentified
H01,Rostered household members,1,S02,Distance to corresponding district capital,5,secondary,P50,1.697138367819131,.071245395,.02623575,.67891091,.96917433,-1.3044052,1.3568767,1.814649,.014457755,-.71881956,.74773508,0,underidentified
H01,Rostered household members,1,S02,Distance to corresponding district capital,5,secondary,P75,2.278341839854977,.69734776,.17581189,.49276352,.72125083,-.78998685,1.1416106,1.814649,.096884787,-.43533865,.62910819,0,underidentified
H02,Female household members,2,S02,Distance to corresponding district capital,5,secondary,P25,1.053072171874275,-.62257594,6.5333719,17.494406,.70880985,-27.755032,40.821777,30.144201,.21673727,-.92074198,1.3542166,0,underidentified
H02,Female household members,2,S02,Distance to corresponding district capital,5,secondary,P50,1.697138367819131,.071245395,3.2511084,10.206577,.75008243,-16.753416,23.255632,30.144201,.10785186,-.55577576,.77147943,0,underidentified
H02,Female household members,2,S02,Distance to corresponding district capital,5,secondary,P75,2.278341839854977,.69734776,.28920296,6.4590659,.96428686,-12.370334,12.948739,30.144201,.0095939832,-.4103719,.42955986,0,underidentified
H03,Employed working-age members,3,S02,Distance to corresponding district capital,5,secondary,P25,1.053072171874275,-.62257594,-6.5510426,25.246777,.79526466,-56.033813,42.931728,34.115593,-.19202487,-1.6424693,1.2584195,0,underidentified
H03,Employed working-age members,3,S02,Distance to corresponding district capital,5,secondary,P50,1.697138367819131,.071245395,3.7847352,14.023699,.78725153,-23.70121,31.270679,34.115593,.11093857,-.69473243,.91660959,0,underidentified
H03,Employed working-age members,3,S02,Distance to corresponding district capital,5,secondary,P75,2.278341839854977,.69734776,13.111712,14.869613,.37789634,-16.032194,42.255615,34.115593,.38433191,-.46993738,1.2386012,0,underidentified
H04,Household has a social-program participant,4,S02,Distance to corresponding district capital,5,secondary,P25,1.053072171874275,-.62257594,69.404739,60.845566,.25400707,-49.850376,188.65985,49.847439,1.3923432,-1.0000589,3.7847452,0,underidentified
H04,Household has a social-program participant,4,S02,Distance to corresponding district capital,5,secondary,P50,1.697138367819131,.071245395,25.478224,28.506975,.37145349,-30.394421,81.350868,49.847439,.51112401,-.6097489,1.6319969,0,underidentified
H04,Household has a social-program participant,4,S02,Distance to corresponding district capital,5,secondary,P75,2.278341839854977,.69734776,-14.160937,33.367805,.67128199,-79.560631,51.238758,49.847439,-.28408554,-1.5960827,1.0279115,0,underidentified
H05,Core wellbeing proxy,5,S02,Distance to corresponding district capital,5,secondary,P25,1.053072171874275,-.62257594,-51.858097,45.100903,.25021639,-140.25424,36.538044,19.487659,-2.6610737,-7.1970801,1.8749325,0,underidentified
H05,Core wellbeing proxy,5,S02,Distance to corresponding district capital,5,secondary,P50,1.697138367819131,.071245395,-22.226549,21.951126,.31127653,-65.249962,20.796865,19.487659,-1.1405449,-3.3482711,1.0671813,0,underidentified
H05,Core wellbeing proxy,5,S02,Distance to corresponding district capital,5,secondary,P75,2.278341839854977,.69734776,4.5128741,16.803947,.78826803,-28.422256,37.448006,19.487659,.231576,-1.4584746,1.9216266,0,underidentified
H06,Household has any unmet basic need,6,S02,Distance to corresponding district capital,5,secondary,P25,1.053072171874275,-.62257594,-11.023228,39.870995,.78218532,-89.168945,67.12249,49.955452,-.22066115,-1.7849692,1.3436469,0,underidentified
H06,Household has any unmet basic need,6,S02,Distance to corresponding district capital,5,secondary,P50,1.697138367819131,.071245395,2.085264,19.728878,.91582352,-36.582626,40.753155,49.955452,.04174247,-.73230499,.81578994,0,underidentified
H06,Household has any unmet basic need,6,S02,Distance to corresponding district capital,5,secondary,P75,2.278341839854977,.69734776,13.914329,28.012222,.61938405,-40.988617,68.817276,49.955452,.27853474,-.82050335,1.3775728,0,underidentified
H07,Durable-assets wellbeing domain,7,S02,Distance to corresponding district capital,5,secondary,P25,1.053072171874275,-.62257594,-6.2048082,12.586037,.62201864,-30.872986,18.463369,12.370214,-.50159264,-2.4957519,1.4925667,0,underidentified
H07,Durable-assets wellbeing domain,7,S02,Distance to corresponding district capital,5,secondary,P50,1.697138367819131,.071245395,-.65778667,5.4050817,.90313834,-11.251553,9.9359789,12.370214,-.053175043,-.90956813,.80321801,0,underidentified
H07,Durable-assets wellbeing domain,7,S02,Distance to corresponding district capital,5,secondary,P75,2.278341839854977,.69734776,4.3478293,7.5074005,.56249529,-10.366405,19.062063,12.370214,.35147566,-.83801341,1.5409647,0,underidentified
H08,Members with secondary education or higher,8,S02,Distance to corresponding district capital,5,secondary,P25,1.053072171874275,-.62257594,-38.311962,37.685925,.30933806,-112.17502,35.55109,38.635029,-.991638,-2.9034538,.9201777,0,underidentified
H08,Members with secondary education or higher,8,S02,Distance to corresponding district capital,5,secondary,P50,1.697138367819131,.071245395,-24.820467,21.569878,.24985549,-67.096649,17.455715,38.635029,-.6424343,-1.7366793,.4518106,0,underidentified
H08,Members with secondary education or higher,8,S02,Distance to corresponding district capital,5,secondary,P75,2.278341839854977,.69734776,-12.645782,12.883837,.32633486,-37.897636,12.606072,38.635029,-.32731393,-.980914,.32628611,0,underidentified
H01,Rostered household members,1,S03,Baseline CCPP economic development,6,secondary,P25,5.218245010914716,-.53804135,.12780127,.50060666,.79849696,-.85336971,1.1089722,1.8145717,.07043054,-.47028711,.61114818,0,underidentified
H01,Rostered household members,1,S03,Baseline CCPP economic development,6,secondary,P50,5.983642852094933,-.018560737,.19013847,.6400457,.76641297,-1.0643281,1.444605,1.8145717,.10478421,-.58654505,.79611349,0,underidentified
H01,Rostered household members,1,S03,Baseline CCPP economic development,6,secondary,P75,6.678939482608622,.45334172,.24676633,.95850194,.79683143,-1.631863,2.1253955,1.8145717,.1359915,-.89931029,1.1712933,0,underidentified
H02,Female household members,2,S03,Baseline CCPP economic development,6,secondary,P25,5.218245010914716,-.53804135,-.035267562,5.1552768,.99454165,-10.139424,10.06889,30.083708,-.0011723143,-.33704036,.33469576,0,underidentified
H02,Female household members,2,S03,Baseline CCPP economic development,6,secondary,P50,5.983642852094933,-.018560737,9.0629034,7.8180838,.24636523,-6.2602587,24.386066,30.083708,.30125621,-.20809464,.81060708,0,underidentified
H02,Female household members,2,S03,Baseline CCPP economic development,6,secondary,P75,6.678939482608622,.45334172,17.327793,13.502529,.19938707,-9.1366787,43.792263,30.083708,.57598591,-.30370852,1.4556804,0,underidentified
H03,Employed working-age members,3,S03,Baseline CCPP economic development,6,secondary,P25,5.218245010914716,-.53804135,6.4330873,9.5184059,.49913105,-12.222647,25.088821,33.965794,.18939899,-.35985163,.73864961,0,underidentified
H03,Employed working-age members,3,S03,Baseline CCPP economic development,6,secondary,P50,5.983642852094933,-.018560737,14.528851,17.266048,.40008506,-19.311983,48.369682,33.965794,.42774945,-.56857151,1.4240704,0,underidentified
H03,Employed working-age members,3,S03,Baseline CCPP economic development,6,secondary,P75,6.678939482608622,.45334172,21.883139,28.005739,.43457872,-33.007103,76.773376,33.965794,.64426988,-.9717747,2.2603145,0,underidentified
H04,Household has a social-program participant,4,S03,Baseline CCPP economic development,6,secondary,P25,5.218245010914716,-.53804135,10.500081,21.171432,.6199261,-30.995167,51.995327,49.833134,.2107048,-.62197906,1.0433887,0,underidentified
H04,Household has a social-program participant,4,S03,Baseline CCPP economic development,6,secondary,P50,5.983642852094933,-.018560737,-15.090487,38.717075,.69671172,-90.974556,60.793583,49.833134,-.30282032,-1.8255837,1.219943,0,underidentified
H04,Household has a social-program participant,4,S03,Baseline CCPP economic development,6,secondary,P75,6.678939482608622,.45334172,-38.337265,61.468472,.53283125,-158.81325,82.138725,49.833134,-.76931274,-3.1869009,1.6482753,0,underidentified
H05,Core wellbeing proxy,5,S03,Baseline CCPP economic development,6,secondary,P25,5.218245010914716,-.53804135,-7.2810931,8.5798035,.39608628,-24.0972,9.5350132,19.466887,-.37402454,-1.2378559,.4898068,0,underidentified
H05,Core wellbeing proxy,5,S03,Baseline CCPP economic development,6,secondary,P50,5.983642852094933,-.018560737,-6.7316308,14.087957,.63277209,-34.343521,20.880259,19.466887,-.34579906,-1.764202,1.0726039,0,underidentified
H05,Core wellbeing proxy,5,S03,Baseline CCPP economic development,6,secondary,P75,6.678939482608622,.45334172,-6.2324924,22.507858,.78185463,-50.347084,37.882099,19.466887,-.32015869,-2.5862937,1.9459764,0,underidentified
H06,Household has any unmet basic need,6,S03,Baseline CCPP economic development,6,secondary,P25,5.218245010914716,-.53804135,6.7826333,12.913507,.59941947,-18.527376,32.092644,49.919109,.13587248,-.37114796,.64289296,0,underidentified
H06,Household has any unmet basic need,6,S03,Baseline CCPP economic development,6,secondary,P50,5.983642852094933,-.018560737,31.407831,37.278049,.399492,-41.6558,104.47147,49.919109,.62917453,-.83446604,2.0928149,0,underidentified
H06,Household has any unmet basic need,6,S03,Baseline CCPP economic development,6,secondary,P75,6.678939482608622,.45334172,53.77766,63.714527,.39864662,-71.100517,178.65584,49.919109,1.077296,-1.4243146,3.5789065,0,underidentified
H07,Durable-assets wellbeing domain,7,S03,Baseline CCPP economic development,6,secondary,P25,5.218245010914716,-.53804135,-.092166096,2.9472067,.97505236,-5.8685851,5.6842527,12.490084,-.0073791412,-.46985954,.45510125,0,underidentified
H07,Durable-assets wellbeing domain,7,S03,Baseline CCPP economic development,6,secondary,P50,5.983642852094933,-.018560737,6.5500236,7.5265503,.38416067,-8.2017441,21.30179,12.490084,.52441788,-.65666044,1.7054962,0,underidentified
H07,Durable-assets wellbeing domain,7,S03,Baseline CCPP economic development,6,secondary,P75,6.678939482608622,.45334172,12.583869,12.43087,.31139085,-11.78019,36.947926,12.490084,1.0075088,-.94316339,2.9581809,0,underidentified
H08,Members with secondary education or higher,8,S03,Baseline CCPP economic development,6,secondary,P25,5.218245010914716,-.53804135,-17.774309,11.978535,.1378496,-41.251804,5.7031875,38.750683,-.45868376,-1.064544,.14717644,0,underidentified
H08,Members with secondary education or higher,8,S03,Baseline CCPP economic development,6,secondary,P50,5.983642852094933,-.018560737,-15.359514,21.199118,.46873704,-56.909023,26.189995,38.750683,-.39636755,-1.468594,.67585886,0,underidentified
H08,Members with secondary education or higher,8,S03,Baseline CCPP economic development,6,secondary,P75,6.678939482608622,.45334172,-13.165885,34.363026,.70161521,-80.516182,54.18441,38.750683,-.33975878,-2.0778003,1.3982826,0,underidentified
H01,Rostered household members,1,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,.7432791,2.9357612,.80012834,-5.0107074,6.4972653,1.814649,.40959936,-2.7612543,3.5804529,0,underidentified
H01,Rostered household members,1,S05,CCPP altitude,8,secondary,P50,3373,.22816096,-.14487472,.73997498,.84477979,-1.595199,1.3054496,1.814649,-.07983622,-.87906754,.7193951,0,underidentified
H01,Rostered household members,1,S05,CCPP altitude,8,secondary,P75,3689,.60805869,-.88735253,3.0861115,.77370584,-6.9360199,5.161315,1.814649,-.488994,-3.8222377,2.8442497,0,underidentified
H02,Female household members,2,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,-2.3424592,29.164709,.93598413,-59.504238,54.819321,30.144201,-.077708453,-1.9739863,1.8185693,0,underidentified
H02,Female household members,2,S05,CCPP altitude,8,secondary,P50,3373,.22816096,3.8153205,6.4834003,.55621338,-8.8919115,16.522552,30.144201,.12656896,-.29497916,.5481171,0,underidentified
H02,Female household members,2,S05,CCPP altitude,8,secondary,P75,3689,.60805869,8.9630938,25.16758,.72173834,-40.364456,58.290642,30.144201,.29734057,-1.3390454,1.9337265,0,underidentified
H03,Employed working-age members,3,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,9.9197788,35.387539,.77923322,-59.438522,79.278076,34.115593,.29076964,-1.7422684,2.3238077,0,underidentified
H03,Employed working-age members,3,S05,CCPP altitude,8,secondary,P50,3373,.22816096,3.6065655,10.93782,.74160135,-17.831169,25.0443,34.115593,.10571604,-.5226692,.73410124,0,underidentified
H03,Employed working-age members,3,S05,CCPP altitude,8,secondary,P75,3689,.60805869,-1.6711475,36.6936,.96367425,-73.589279,70.246986,34.115593,-.048984855,-2.157057,2.0590873,0,underidentified
H04,Household has a social-program participant,4,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,-28.719404,59.864941,.63141471,-146.05254,88.613724,49.847439,-.57614601,-2.9299905,1.7776985,0,underidentified
H04,Household has a social-program participant,4,S05,CCPP altitude,8,secondary,P50,3373,.22816096,14.322311,18.406046,.43649188,-21.752874,50.397495,49.847439,.28732291,-.436389,1.0110348,0,underidentified
H04,Household has a social-program participant,4,S05,CCPP altitude,8,secondary,P75,3689,.60805869,50.304276,66.090637,.44657302,-79.230995,179.83954,49.847439,1.0091647,-1.5894698,3.6077991,0,underidentified
H05,Core wellbeing proxy,5,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,3.9711425,28.386164,.88874125,-51.664719,59.607002,19.487659,.2037773,-2.6511505,3.0587051,0,underidentified
H05,Core wellbeing proxy,5,S05,CCPP altitude,8,secondary,P50,3373,.22816096,-7.3103447,9.0589075,.41967881,-25.065477,10.444789,19.487659,-.37512687,-1.2862232,.53596938,0,underidentified
H05,Core wellbeing proxy,5,S05,CCPP altitude,8,secondary,P75,3689,.60805869,-16.741428,35.179161,.63415235,-85.691315,52.208458,19.487659,-.85907853,-4.3972092,2.6790521,0,underidentified
H06,Household has any unmet basic need,6,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,100.21317,208.34796,.63052404,-308.14133,508.56766,49.955452,2.0060506,-6.1683221,10.180424,0,underidentified
H06,Household has any unmet basic need,6,S05,CCPP altitude,8,secondary,P50,3373,.22816096,-14.994305,52.823971,.77652216,-118.52738,88.538773,49.955452,-.30015352,-2.3726616,1.7723546,0,underidentified
H06,Household has any unmet basic need,6,S05,CCPP altitude,8,secondary,P75,3689,.60805869,-111.30531,216.01718,.60637039,-534.69122,312.0806,49.955452,-2.2280912,-10.703361,6.2471776,0,underidentified
H07,Durable-assets wellbeing domain,7,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,-3.8517709,11.807469,.74426186,-26.993986,19.290443,12.370214,-.31137463,-2.1821761,1.5594268,0,underidentified
H07,Durable-assets wellbeing domain,7,S05,CCPP altitude,8,secondary,P50,3373,.22816096,1.8345859,4.1900635,.66150081,-6.3777876,10.046959,12.370214,.14830673,-.51557618,.81218958,0,underidentified
H07,Durable-assets wellbeing domain,7,S05,CCPP altitude,8,secondary,P75,3689,.60805869,6.5882597,14.456471,.64858353,-21.745903,34.922424,12.370214,.53259063,-1.7579246,2.8231058,0,underidentified
H08,Members with secondary education or higher,8,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,-76.427643,120.84208,.52708709,-313.27377,160.41849,38.635029,-1.9781955,-8.1085424,4.1521516,0,underidentified
H08,Members with secondary education or higher,8,S05,CCPP altitude,8,secondary,P50,3373,.22816096,-11.240291,28.227779,.69048303,-66.56572,44.08514,38.635029,-.29093522,-1.7229371,1.1410667,0,underidentified
H08,Members with secondary education or higher,8,S05,CCPP altitude,8,secondary,P75,3689,.60805869,43.254955,121.83483,.72256756,-195.53693,282.04684,38.635029,1.1195787,-5.061131,7.3002882,0,underidentified
