outcome_id,outcome_var,outcome_label,family,tier,multiplicity_family,paper_order,spec_id,estimand,estimator,sample_rule,weighting,vce,p,q,kernel,bwselect,tuning_value,h_left,h_right,b_left,b_right,scale,n_input,n_eff_left,n_eff_right,ccpp_left,ccpp_right,clusters,estimate_cl,estimate_bc,standard_error,pvalue,ci_low,ci_high,control_mean,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,first_stage_cl,first_stage_bc,first_stage_se,first_stage_f,weak_robust_p,wild_cluster_p,underid_p,estimation_rc,p_holm,q_bh
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,1.001032233967834,1.5797424,7.9784565,.84304428,-14.057745,17.21723,53.45593187739296,30.083708,.0525115587659594,-.46728766,.57231075,.6822543313350308,.80355632,.23723973,11.472492,,,,0,1,.8967278599739075
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,.8407413233634783,1.1237897,8.5308475,.8951959,-15.596364,17.843943,53.45593187739296,30.083708,.0373554254487329,-.5184322,.59314305,.6720353021488913,.78113091,.23437309,11.107904,,,,0,1,.9332013130187988
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,common_h_household_equal,fuzzy_late,rdrobust,selected_bc_primary_household,household_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,7.022697610190701,7.3914857,8.0787525,.36022884,-8.4425774,23.22555,52.77580276623155,28.900034,.2557604497906777,-.29213038,.80365127,.4318748259616421,.44312185,.3477104,1.6240932,,,,0,1,.7260568141937256
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,.5650078492756339,.84694755,5.7560134,.88302046,-10.434631,12.128527,53.45593187739296,30.083708,.0281530299507313,-.34685323,.40315929,,,,,,,,0,1,.9204491376876831
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,2.627140917027114,2.9171402,6.7110705,.66379774,-10.236317,16.070597,53.45593187739296,30.083708,.0969674429165092,-.34026113,.53419602,.7491927348942,.8783322,.23997453,13.396375,,,,0,1,.7491047978401184
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,donut_005,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,.8407413233634783,1.1237897,8.5308475,.8951959,-15.596364,17.843943,53.45593187739296,30.083708,.0373554254487329,-.5184322,.59314305,.6720353021488913,.78113091,.23437309,11.107904,,,,0,1,.9332013130187988
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,donut_025,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,39049,2612,1173,43,21,64,-.1954616665164761,.43227753,10.219506,.96626014,-19.597588,20.462143,53.45593187739296,30.083708,.014369156908625,-.6514352,.68017352,.5876915334503651,.69047242,.29006919,5.6661677,,,,0,1,.9662601351737976
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,39074,2049,960,29,15,44,-.0133065172261559,-2.0389738,12.143361,.86665523,-25.839523,21.761576,53.4642100531382,30.271263,-.067356744641968,-.85359913,.7188856,.5965733413796614,.63612133,.28369862,5.0276551,,,,0,1,.9905321002006531
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,39074,3395,5088,59,31,90,3.349744319615868,3.8095942,9.008605,.67237997,-13.846948,21.466135,53.58514753028975,30.730797,.1239666575707368,-.45058861,.69852191,.5345445510201752,.61371577,.21533482,8.1228065,,,,0,1,.9020791053771973
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0089757748337683,.008975775,.019826161,.019826161,100,39074,3154,1294,54,25,79,2.79634508678281,2.8795886,7.8221345,.7127738,-12.451513,18.210691,53.99087548582207,30.694101,.0938156978178367,-.40566468,.59329611,.621446759001878,.66575038,.21694274,9.4174347,,,,0,1,.9318909645080566
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0122306178697801,.012230618,.019826161,.019826161,100,39074,3686,7014,64,37,101,2.298348101636877,2.6456831,10.110098,.79356259,-17.169744,22.461111,53.22323613069185,30.86273,.0857242046726886,-.55632615,.72777456,.4439145098151974,.51818424,.20964119,6.109633,,,,0,1,.9957296848297119
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,2,3,triangular,mserd,,.0171910170984768,.017191017,.025759021,.025759021,100,39074,6476,8080,98,52,150,3.157430420859611,3.4854033,8.9500093,.69695801,-14.056293,21.0271,53.18042398225084,30.502756,.1142651913649321,-.46082041,.68935078,.5770664127626992,.66689527,.22572027,8.7291937,,,,0,1,.826958383832659
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,parametric_common_h,parametric_late,ivreg2,selected_bc_primary_household,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,3810,2612,1198,43,22,65,.8407413233634529,.84074134,7.1791077,.90677333,-13.230309,14.911793,53.80077713694448,30.491182,.0275732614804035,-.43390611,.48905262,,,,11.096713,.9082296523821817,.94538909,.01775909,0,1,.9206739068031311
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,parametric_covariates,parametric_late,ivreg2,selected_bc_primary_household,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,3675,2477,1198,41,22,63,4.83783435167078,4.8378344,4.7675781,.31023157,-4.5066185,14.182287,54.00090815853482,30.687304,.157649380497725,-.14685613,.4621549,,,,12.245104,.2931281995017428,.35447091,.012522255,0,1,.9145523309707642
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,parametric_district,parametric_late,ivreg2,selected_bc_primary_household,ccpp_equal,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,3810,2612,1198,43,22,45,.8407413233634529,.84074134,7.1477032,.90636557,-13.168757,14.85024,53.80077713694448,30.491182,.0275732614804035,-.43188739,.4870339,,,,10.993672,.9081864227492872,,.017612692,0,1,.918604850769043
H02,hh_share_female_2013,Female household members,demography,primary,primary_2013_household,2,parametric_household_equal,parametric_late,ivreg2,selected_bc_primary_household,household_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,3810,2612,1198,43,22,65,7.022697610190999,7.0226974,6.3392606,.26794377,-5.4022527,19.447647,52.37043872420242,28.613972,.2454289671927059,-.18879773,.67965567,,,,2.4104862,.4210022482289038,,.10211302,0,1,.6644973754882813
H03,hh_employment_rate_outcome,Employed working-age members,labor,primary,primary_2013_household,3,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,37314,2477,1198,41,22,63,2.367968690837812,5.5578284,12.121005,.64657265,-18.198906,29.314562,56.32000539006579,34.306561,.1620048385772117,-.53047889,.85448855,.6504989846138963,.75404376,.19892886,14.368038,,,,0,1,.9964606165885925
H03,hh_employment_rate_outcome,Employed working-age members,labor,primary,primary_2013_household,3,common_h_cr1_ccpp,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,7.300781234179082,10.416501,12.25696,.39541194,-13.606699,34.439701,56.22941082411958,33.965794,.306676201367508,-.40060005,1.0139525,.6720353021488913,.78113091,.22292502,12.278067,,,,0,1,.9281740784645081
H03,hh_employment_rate_outcome,Employed working-age members,labor,primary,primary_2013_household,3,common_h_cr2_district,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,45,7.300781234179082,10.416501,13.592195,.44346273,-16.223711,37.056713,56.22941082411958,33.965794,.306676201367508,-.4776485,1.0910009,.6720353021488913,.78113091,.23184101,11.351862,,,,0,1,.9348071217536926
H03,hh_employment_rate_outcome,Employed working-age members,labor,primary,primary_2013_household,3,common_h_cr2_score,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_score,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,49,7.300781234179082,10.416501,12.645947,.41010854,-14.369102,35.202103,56.22941082411958,33.965794,.306676201367508,-.42304623,1.0363986,.6720353021488913,.78113091,.24362636,10.280142,,,,0,1,.9331732392311096
H03,hh_employment_rate_outcome,Employed working-age members,labor,primary,primary_2013_household,3,common_h_cr3_ccpp,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr3 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,7.300781234179082,10.416501,13.553924,.44217658,-16.148701,36.981701,56.22941082411958,33.965794,.306676201367508,-.47544008,1.0887924,.6720353021488913,.78113091,.24998967,9.7634544,,,,0,1,.9388048052787781
H03,hh_employment_rate_outcome,Employed working-age members,labor,primary,primary_2013_household,3,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,5.801065245952223,10.240211,12.094835,.3971847,-13.465229,33.945652,56.22941082411958,33.965794,.3014860031843909,-.39643496,.99940699,.6822543313350308,.80355632,.23723973,11.472492,,,,0,1,.8967278599739075
H03,hh_employment_rate_outcome,Employed working-age members,labor,primary,primary_2013_household,3,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,7.300781234179082,10.416501,12.816571,.4163689,-14.703518,35.536518,56.22941082411958,33.965794,.306676201367508,-.43289191,1.0462443,.6720353021488913,.78113091,.23437309,11.107904,,,,0,1,.9332013130187988
H03,hh_employment_rate_outcome,Employed working-age members,labor,primary,primary_2013_household,3,common_h_household_equal,fuzzy_late,rdrobust,selected_bc_primary_household,household_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,16.65526712285751,20.14913,26.58046,.44842529,-31.947613,72.245872,57.33446364763364,33.54356,.6006854522016999,-.95242161,2.1537926,.4318748259616421,.44312185,.3477104,1.6240932,,,,0,1,.7260568141937256
H03,hh_employment_rate_outcome,Employed working-age members,labor,primary,primary_2013_household,3,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,39074,2612,1198,43,22,65,4.906382722634495,7.7967396,8.2731152,.34597826,-8.4182682,24.011747,56.22941082411958,33.965794,.2295467973108564,-.24784546,.70693904,,,,,,,,0,1,.9204491376876831
