outcome_id,outcome_var,outcome_label,family,tier,multiplicity_family,paper_order,spec_id,estimand,estimator,sample_rule,weighting,vce,p,q,kernel,bwselect,tuning_value,h_left,h_right,b_left,b_right,scale,n_input,n_eff_left,n_eff_right,ccpp_left,ccpp_right,clusters,estimate_cl,estimate_bc,standard_error,pvalue,ci_low,ci_high,control_mean,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,first_stage_cl,first_stage_bc,first_stage_se,first_stage_f,weak_robust_p,wild_cluster_p,underid_p,estimation_rc,p_holm,q_bh
S01,hh_mean_age_2017,Mean age of linked members,demography,secondary,demography_2017_household,9,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,29698,2485,1053,41,23,64,3.401270237352282,3.3163092,6.1243639,.58816677,-8.6872234,15.319841,43.03851769983268,20.722748,.1600323056677414,-.41921192,.73927653,.8495976072459431,.98690873,.21447773,21.173349,,,,0,1,.725881814956665
S01,hh_mean_age_2017,Mean age of linked members,demography,secondary,demography_2017_household,9,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,29698,2485,1053,41,23,64,2.88971105525134,3.2845607,5.3718348,.54090756,-7.2440419,13.813163,43.03851769983268,20.722748,.1585002441636367,-.34956953,.66657001,,,,,,,,0,1,.6761344522237778
S01,hh_mean_age_2017,Mean age of linked members,demography,secondary,demography_2017_household,9,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0066870463438196,.0066870465,.016006455,.016006455,1,29698,2410,866,38,19,57,2.708750325461859,3.0548978,6.4155116,.63395065,-9.5192738,15.629069,42.57940933907656,20.70303,.1475580015146366,-.45980099,.75491703,.8304621292149602,.8810519,.22179586,15.779606,,,,0,1,.9781413674354553
S01,hh_mean_age_2017,Mean age of linked members,demography,secondary,demography_2017_household,9,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0090490424568814,.0090490421,.016006455,.016006455,1,29698,3002,5187,52,30,82,4.430936798793429,5.4188142,6.3788056,.39560148,-7.083415,17.921043,43.82511965539049,21.111408,.2566770570274409,-.33552548,.84887958,.7334843848615821,.87023234,.20149814,18.652126,,,,0,1,.6720713526010513
S02,hh_share_age_0_14_2017,Household members age 0-14,demography,secondary,demography_2017_household,10,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29698,2485,1053,41,23,64,-3.487820165175253,-4.1982474,5.2597938,.42476767,-14.507254,6.1107588,15.62850319124765,21.473585,-.1955075197829614,-.67558599,.28457096,.8495976072459431,.98690873,.21447773,21.173349,,,,0,1,.7079461216926575
S02,hh_share_age_0_14_2017,Household members age 0-14,demography,secondary,demography_2017_household,10,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29698,2485,1053,41,23,64,-2.963243666837045,-4.0457373,4.370862,.35464582,-12.612469,4.5209942,15.62850319124765,21.473585,-.1884053121240524,-.5873481,.21053746,,,,,,,,0,1,.5910763641198477
S02,hh_share_age_0_14_2017,Household members age 0-14,demography,secondary,demography_2017_household,10,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0085082587842183,.0085082585,.020047536,.020047536,100,29698,2758,1143,49,26,75,-3.038524075885356,-4.0880623,4.1953568,.32984534,-12.31081,4.134686,14.84476169146931,21.420893,-.1908446340046042,-.57471043,.19302118,.7944077196628374,.83517009,.20432593,16.70717,,,,0,1,.9781413674354553
S02,hh_share_age_0_14_2017,Household members age 0-14,demography,secondary,demography_2017_household,10,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.011513542902792,.011513543,.020047536,.020047536,100,29698,3454,6805,61,38,99,-1.009217990005991,-3.8706665,5.6890521,.49626955,-15.021004,7.2796712,14.34468259485366,21.249056,-.1821570981511602,-.70690215,.34258798,.5489325107800949,.61925328,.1958349,9.9989977,,,,0,1,.6720713526010513
S03,hh_share_age_30_44_2017,Household members age 30-44,demography,secondary,demography_2017_household,11,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29698,2485,1053,41,23,64,-4.361481970951076,-4.2941566,3.8531861,.26508915,-11.846263,3.2579494,17.04613709691796,26.13843,-.1642851765283053,-.45321247,.12464212,.8495976072459431,.98690873,.21447773,21.173349,,,,0,1,.7079461216926575
S03,hh_share_age_30_44_2017,Household members age 30-44,demography,secondary,demography_2017_household,11,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29698,2485,1053,41,23,64,-3.705504646566355,-4.2471852,3.3990667,.21147673,-10.909234,2.4148631,17.04613709691796,26.13843,-.1624881542235916,-.41736376,.09238746,,,,,,,,0,1,.5910763641198477
S03,hh_share_age_30_44_2017,Household members age 30-44,demography,secondary,demography_2017_household,11,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0107858717350883,.010785872,.022074973,.022074973,100,29698,3272,5259,60,34,94,-3.752094020041157,-3.4110615,4.6881032,.4668588,-12.599575,5.777452,17.68378227972212,27.808147,-.122664105874975,-.45308936,.20776114,.5844874558672726,.62432581,.19600917,10.145414,,,,0,1,.9781413674354553
S03,hh_share_age_30_44_2017,Household members age 30-44,demography,secondary,demography_2017_household,11,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0145956534839178,.014595654,.022074973,.022074973,100,29698,5310,7194,74,43,117,-4.368842310175255,-3.6063271,5.8510098,.53765708,-15.074095,7.8614411,17.62099345885467,28.06267,-.1285097627542338,-.53715831,.28013876,.4613709689386599,.5196867,.19206911,7.320961,,,,0,1,.6720713526010513
S04,hh_share_age_45_64_2017,Household members age 45-64,demography,secondary,demography_2017_household,12,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29698,2485,1053,41,23,64,3.497380874465931,5.2322812,5.5292068,.34399626,-5.6047649,16.069326,25.47169505935434,35.324898,.1481187859046912,-.1586633,.45490086,.8495976072459431,.98690873,.21447773,21.173349,,,,0,1,.7079461216926575
S04,hh_share_age_45_64_2017,Household members age 45-64,demography,secondary,demography_2017_household,12,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29698,2485,1053,41,23,64,2.971366422573979,4.9255629,4.5651236,.28060782,-4.021915,13.873041,25.47169505935434,35.324898,.1394360089084852,-.11385497,.39272699,,,,,,,,0,1,.5910763641198477
S04,hh_share_age_45_64_2017,Household members age 45-64,demography,secondary,demography_2017_household,12,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0096621798306297,.0096621802,.020115076,.020115076,100,29698,3128,5232,54,31,85,-.4356508512556051,.15708557,5.7332211,.97814137,-11.079821,11.393992,25.06044059867654,35.21637,.0044605837474436,-.31462133,.32354248,.6683381908905913,.72166252,.19897334,13.154627,,,,0,1,.9781413674354553
S04,hh_share_age_45_64_2017,Household members age 45-64,demography,secondary,demography_2017_household,12,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0130750515276749,.013075052,.020115076,.020115076,100,29698,5161,6826,69,39,108,-3.909236424384125,-2.0739214,7.8117352,.79063362,-17.384642,13.236798,24.16372761726432,34.73772,-.0597022909980022,-.50045431,.38104972,.5018200820143459,.58312905,.19464579,8.9751005,,,,0,1,.7906336188316345
S05,hh_share_age_65plus_2017,Household members age 65 or older,demography,secondary,demography_2017_household,13,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29698,2485,1053,41,23,64,5.007068951184024,3.8155334,10.882593,.72588181,-17.513956,25.145023,23.0005164024417,39.005898,.0978194042372397,-.44900793,.64464676,.8495976072459431,.98690873,.21447773,21.173349,,,,0,1,.725881814956665
S05,hh_share_age_65plus_2017,Household members age 65 or older,demography,secondary,demography_2017_household,13,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29698,2485,1053,41,23,64,4.253993800241402,3.9291945,9.5811739,.68173605,-14.849562,22.707951,23.0005164024417,39.005898,.1007333486817593,-.38070044,.58216715,,,,,,,,0,1,.6817360520362854
S05,hh_share_age_65plus_2017,Household members age 65 or older,demography,secondary,demography_2017_household,13,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0066690846432207,.0066690845,.015943468,.015943468,100,29698,2410,865,38,18,56,2.748826542312565,2.8856616,11.475205,.80145133,-19.605328,25.376652,22.03476031143666,38.771965,.0744265022024031,-.50565732,.65451032,.8300587591009453,.8815158,.22178218,15.798174,,,,0,1,.9781413674354553
S05,hh_share_age_65plus_2017,Household members age 65 or older,demography,secondary,demography_2017_household,13,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0090247363308341,.0090247365,.015943468,.015943468,100,29698,3002,5187,52,30,82,8.30739990653367,8.1620684,11.148697,.46410164,-13.688975,30.013113,24.35519025361702,39.858253,.2047773647950271,-.34344143,.75299615,.7371876765075041,.87603247,.20162527,18.87776,,,,0,1,.6720713526010513
S06,hh_share_moved_district_2017,Members living in another district,migration,secondary,migration_2017_household,14,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,28974,2250,1047,40,22,62,10.49809662878659,11.026764,14.941092,.46050477,-18.257238,40.310764,25.97832498968128,38.538162,.2861258269160178,-.47374436,1.0459961,.8340971038901188,.95667696,.21526,19.751678,,,,0,1,.7942104339599609
S06,hh_share_moved_district_2017,Members living in another district,migration,secondary,migration_2017_household,14,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,28974,2250,1047,40,22,62,8.756431994429514,10.484247,10.806679,.33196491,-10.696453,31.664948,25.97832498968128,38.538162,.2720484343347175,-.27755484,.8216517,,,,,,,,0,1,.690976083278656
S06,hh_share_moved_district_2017,Members living in another district,migration,secondary,migration_2017_household,14,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0097425506571917,.0097425506,.019923426,.019923426,100,28974,2893,5232,53,31,84,5.855998503202448,8.1604881,12.738473,.52177125,-16.806461,33.127438,25.12141817444266,38.048832,.2144740857224812,-.44170767,.87065583,.6826403777295588,.73313439,.19806524,13.70095,,,,0,1,.8373563289642334
S06,hh_share_moved_district_2017,Members living in another district,migration,secondary,migration_2017_household,14,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0131616963005848,.013161696,.019923426,.019923426,100,28974,4926,6861,68,39,107,4.755539569977614,9.2492628,14.880185,.53421646,-19.915365,38.413891,26.07657185067105,38.608807,.2395635431556299,-.51582438,.99495149,.5395668207415468,.61554348,.19390644,10.077041,,,,0,1,.7117528319358826
S07,hh_share_moved_province_2017,Members living in another province,migration,secondary,migration_2017_household,15,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,28974,2250,1047,40,22,62,7.90676882444382,7.62818,14.486728,.59849685,-20.765285,36.021645,17.2304836422026,32.786003,.232665757012175,-.63335824,1.0986898,.8340971038901188,.95667696,.21526,19.751678,,,,0,1,.7942104339599609
S07,hh_share_moved_province_2017,Members living in another province,migration,secondary,migration_2017_household,15,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,28974,2250,1047,40,22,62,6.595012977597269,7.3318534,10.759318,.49559173,-13.756022,28.419729,17.2304836422026,32.786003,.2236275532838051,-.41956997,.8668251,,,,,,,,0,1,.690976083278656
S07,hh_share_moved_province_2017,Members living in another province,migration,secondary,migration_2017_household,15,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0125930622784397,.012593063,.024722796,.024722796,100,28974,3321,6820,63,38,101,5.559396710099379,7.6339512,13.895741,.58274919,-19.6012,34.869102,16.93848108480016,32.879131,.2321822519487233,-.59615928,1.0605237,.5541897353415289,.58003873,.18988103,9.3314877,,,,0,1,.8373563289642334
S07,hh_share_moved_province_2017,Members living in another province,migration,secondary,migration_2017_household,15,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0170125942409981,.017012594,.024722796,.024722796,100,28974,6036,7766,94,50,144,4.283797335504235,8.688036,16.002985,.58719802,-22.677238,40.05331,16.847444391027,32.470402,.2675678678780526,-.69839722,1.233533,.449543049213635,.49178314,.18451136,7.1039681,,,,0,1,.7117528319358826
S08,hh_share_moved_department_2017,Members living in another department,migration,secondary,migration_2017_household,16,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,28974,2250,1047,40,22,62,6.314632402954001,6.4915624,13.689951,.63536835,-20.340248,33.323376,14.4931912327349,31.050266,.2090662372585871,-.65507483,1.0732074,.8340971038901188,.95667696,.21526,19.751678,,,,0,1,.7942104339599609
S08,hh_share_moved_department_2017,Members living in another department,migration,secondary,migration_2017_household,16,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,28974,2250,1047,40,22,62,5.267016599434634,6.1886401,10.425638,.55278087,-14.245235,26.622517,14.4931912327349,31.050266,.1993103703019899,-.45877981,.85740054,,,,,,,,0,1,.690976083278656
S08,hh_share_moved_department_2017,Members living in another department,migration,secondary,migration_2017_household,16,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0122008991309444,.012200899,.023705304,.023705304,100,28974,3275,6799,61,37,98,2.763631425315286,4.5189166,12.833793,.72475517,-20.634853,29.672688,13.81620139319159,30.563608,.1478528481967062,-.67514461,.97085029,.5636103386147365,.59358084,.19114113,9.6438723,,,,0,1,.8373563289642334
S08,hh_share_moved_department_2017,Members living in another department,migration,secondary,migration_2017_household,16,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0164828015379134,.016482802,.023705304,.023705304,100,28974,5652,7702,88,49,137,2.047974443031621,5.5053439,14.89932,.71175283,-23.696787,34.707474,14.19516271498024,30.80077,.1787404631056033,-.76935691,1.1268378,.4587597310799951,.50597495,.18635617,7.3717475,,,,0,1,.7117528319358826
S09,baseline_split_destination_2017,Source household split across destination households,migration,secondary,migration_2017_household,17,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,33066,2779,1278,42,23,65,-2.948422391439181,-2.7302742,12.094197,.82139528,-26.434465,20.973917,28.14713983571944,44.979778,-.0607000336643602,-.58769661,.46629655,.8574800064384236,.99320281,.2101917,22.327738,,,,0,1,.8213952779769897
S09,baseline_split_destination_2017,Source household split across destination households,migration,secondary,migration_2017_household,17,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,33066,2779,1278,42,23,65,-2.528213251194461,-2.7413235,10.151244,.78712332,-22.637398,17.154751,28.14713983571944,44.979778,-.0609456869698438,-.50327945,.38138804,,,,,,,,0,1,.7871233224868774
S09,baseline_split_destination_2017,Source household split across destination households,migration,secondary,migration_2017_household,17,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0071559554951523,.0071559553,.016882019,.016882019,100,33066,2772,1192,41,21,62,-1.949289311682338,-2.2315006,10.870724,.83735633,-23.537727,19.074726,28.13679132997045,44.97477,-.0496167238761868,-.52335405,.4241206,.8515460543542669,.90354186,.21050569,18.423361,,,,0,1,.8373563289642334
S09,baseline_split_destination_2017,Source household split across destination households,migration,secondary,migration_2017_household,17,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0096858582921859,.0096858582,.016882019,.016882019,100,33066,3499,5797,55,32,87,-4.402524801906206,-5.0632529,11.617697,.6629656,-27.833521,17.707014,27.09922704345675,44.453564,-.1138998192890374,-.62612575,.3983261,.6778464154855263,.79836088,.1954935,16.677612,,,,0,1,.7117528319358826
S10,hh_share_moved_five_years_2017,Members in another district five years earlier,migration,secondary,migration_2017_household,18,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29691,2483,1052,41,23,64,6.718697760498967,6.2523065,5.8392963,.28429112,-5.1925044,17.697117,9.722055859459104,24.133135,.25907559519998,-.21516079,.73331195,.8495976072459434,.98690873,.21447773,21.173349,,,,0,1,.7942104339599609
S10,hh_share_moved_five_years_2017,Members in another district five years earlier,migration,secondary,migration_2017_household,18,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29691,2483,1052,41,23,64,5.7081895411286,6.2344966,4.2112865,.13875967,-2.0194728,14.488466,9.722055859459104,24.133135,.2583376159452231,-.083680503,.60035574,,,,,,,,0,.6937983632087708,.690976083278656
S10,hh_share_moved_five_years_2017,Members in another district five years earlier,migration,secondary,migration_2017_household,18,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0098259547058932,.0098259551,.020743856,.020743856,100,29691,3126,5250,54,33,87,5.37027306826104,5.7704268,5.6565328,.30766445,-5.3161736,16.857027,10.2917027745585,25.211203,.2288834371467819,-.21086553,.66863239,.6533921084844879,.70344573,.19830869,12.582813,,,,0,1,.8373563289642334
S10,hh_share_moved_five_years_2017,Members in another district five years earlier,migration,secondary,migration_2017_household,18,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0132966749056853,.013296675,.020743856,.020743856,100,29691,5157,6866,69,40,109,6.657065024642033,7.2228003,7.2426338,.31863758,-6.9725013,21.418102,10.54493851474175,25.507164,.2831675127816415,-.27335462,.83968967,.4951618664759334,.57108414,.1939743,8.6678581,,,,0,1,.7117528319358826
S11,hh_share_literate_age14_2017,Literate household members,human_capital,secondary,human_capital_2017_household,19,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29442,2467,1038,41,23,64,.1401553142677218,-.88826394,9.0831785,.92209733,-18.690968,16.914438,72.94127302486841,37.710999,-.0235545053605011,-.495637,.44852799,.8495976072459432,.98690873,.21447773,21.173349,,,,0,1,.9220973253250122
S11,hh_share_literate_age14_2017,Literate household members,human_capital,secondary,human_capital_2017_household,19,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29442,2467,1038,41,23,64,.1190756196446596,-.73542202,7.7024183,.9239341,-15.831885,14.361041,72.94127302486841,37.710999,-.0195015258378377,-.41982141,.38081837,,,,,,,,0,1,.9239341020584106
S11,hh_share_literate_age14_2017,Literate household members,human_capital,secondary,human_capital_2017_household,19,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.010094902627505,.010094902,.021413472,.021413472,100,29442,3213,5199,57,33,90,-.0942681352911001,-.58195007,9.8287735,.95278579,-19.845991,18.682091,73.10463388779172,38.267284,-.0152075091189938,-.51861513,.48820007,.6325227223995011,.67879486,.19740573,11.823815,,,,0,1,.963988184928894
S11,hh_share_literate_age14_2017,Literate household members,human_capital,secondary,human_capital_2017_household,19,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0136590077860924,.013659008,.021413472,.021413472,100,29442,5164,6793,70,40,110,1.969800544897677,.73105389,12.805779,.95447522,-24.367811,25.829918,73.64151303608706,38.386265,.0190446728281022,-.63480544,.67289478,.4856607464093663,.55470318,.19321626,8.2420244,,,,0,1,.9544752240180969
S12,hh_share_primary_age14_2017,Members completing primary education,human_capital,secondary,human_capital_2017_household,20,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29362,2463,1037,41,23,64,-.1669634873662184,-1.4774041,9.9966869,.88250899,-21.070551,18.115742,47.72292139777415,40.794579,-.036215698136851,-.51650369,.44407231,.8495976072459434,.98690873,.21447773,21.173349,,,,0,1,.9220973253250122
S12,hh_share_primary_age14_2017,Members completing primary education,human_capital,secondary,human_capital_2017_household,20,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29362,2463,1037,41,23,64,-.1418517793637775,-1.2781249,8.5086679,.88059545,-17.954807,15.398559,47.72292139777415,40.794579,-.0313307556598342,-.44012731,.37746581,,,,,,,,0,1,.9239341020584106
S12,hh_share_primary_age14_2017,Members completing primary education,human_capital,secondary,human_capital_2017_household,20,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.010279773843526,.010279774,.021672221,.021672221,100,29362,3241,5193,59,33,92,.4895335744252447,-.50866252,11.266192,.96398818,-22.589994,21.572668,47.51710585910615,41.820747,-.0121629224573183,-.54016232,.51583648,.6191176100434995,.66243559,.19705123,11.301316,,,,0,1,.963988184928894
S12,hh_share_primary_age14_2017,Members completing primary education,human_capital,secondary,human_capital_2017_household,20,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.013909149612342,.01390915,.021672221,.021672221,100,29362,5148,6812,70,41,111,4.100939327561668,1.6199888,14.747458,.91252941,-27.284496,30.524473,48.715855216868,42.122414,.0384590688439518,-.64774299,.72466111,.4782645520520878,.54248691,.19287483,7.9109273,,,,0,1,.9544752240180969
S13,hh_share_attending_6_17_2017,School attendance among children,human_capital,secondary,human_capital_2017_household,21,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,14169,1192,472,40,23,63,-.7866926446316589,-.69592935,4.382719,.87383479,-9.2859001,7.8940415,90.89057612370149,24.217566,-.0287365532181879,-.38343659,.32596347,.8538758450436119,1.005234,.21445282,21.972065,,,,0,1,.9220973253250122
S13,hh_share_attending_6_17_2017,School attendance among children,human_capital,secondary,human_capital_2017_household,21,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,14169,1192,472,40,23,63,-.6717378467244517,-.71330965,3.7424772,.84884036,-8.0484304,6.6218109,90.89057612370149,24.217566,-.0294542257114388,-.33233854,.27343008,,,,,,,,0,1,.9239341020584106
S13,hh_share_attending_6_17_2017,School attendance among children,human_capital,secondary,human_capital_2017_household,21,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0111522963215106,.011152296,.022633297,.022633297,100,14169,1502,2677,57,37,94,-.6271755084934016,-1.2409834,6.688858,.85281342,-14.350904,11.868937,91.8401142688876,22.947023,-.0540803616116713,-.62539285,.51723212,.5688279618330818,.60332072,.19583374,9.4912062,,,,0,1,.963988184928894
S13,hh_share_attending_6_17_2017,School attendance among children,human_capital,secondary,human_capital_2017_household,21,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0150771399760538,.01507714,.022633297,.022633297,100,14169,2595,3534,75,44,119,-1.827189172025543,-2.8876486,8.7133617,.74033886,-19.965525,14.190228,91.03109420054021,24.794989,-.1164609707323575,-.80522418,.57230222,.4395379691763721,.49049804,.19175243,6.5432391,,,,0,1,.9544752240180969
S14,hh_share_laborforce_age14_2017,Labor-force participation,labor,secondary,labor_2017_household,22,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29442,2467,1038,41,23,64,-14.35743938108704,-11.813062,9.687604,.22269249,-30.800417,7.1742926,50.38536097483718,38.844112,-.3041146144039908,-.79292369,.18469447,.8495976072459432,.98690873,.21447773,21.173349,,,,0,.4453849792480469,.4453849792480469
S14,hh_share_laborforce_age14_2017,Labor-force participation,labor,secondary,labor_2017_household,22,common_h_reduced_form,reduced_form,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,29442,2467,1038,41,23,64,-12.19804614435023,-12.007786,9.3133516,.19729078,-30.26162,6.246048,50.38536097483718,38.844112,-.3091275660652428,-.77905291,.1607978,,,,,,,,0,.3945815563201904,.3945815563201904
S14,hh_share_laborforce_age14_2017,Labor-force participation,labor,secondary,labor_2017_household,22,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_household,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.007546524079678,.0075465241,.016894644,.016894644,100,29442,2493,1038,42,23,65,-14.52026019444707,-13.28705,9.0882053,.14373836,-31.099604,4.5255041,49.87099646252697,38.990967,-.3407725339746911,-.79761052,.11606546,.8497406539825986,.91369659,.20931961,19.053913,,,,0,.2874767184257507,.2874767184257507
