outcome_id,outcome_var,outcome_label,family,tier,multiplicity_family,paper_order,spec_id,estimand,estimator,sample_rule,weighting,vce,p,q,kernel,bwselect,tuning_value,h_left,h_right,b_left,b_right,scale,n_input,n_eff_left,n_eff_right,ccpp_left,ccpp_right,clusters,estimate_cl,estimate_bc,standard_error,pvalue,ci_low,ci_high,control_mean,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,first_stage_cl,first_stage_bc,first_stage_se,first_stage_f,weak_robust_p,wild_cluster_p,underid_p,estimation_rc,p_holm,q_bh
I01,female_2013,Female,composition,primary,primary_2013_individual,1,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-4.056249181753386,-4.0285687,8.9595699,.65297109,-21.589005,13.531867,52.83855842554075,49.92347,-.0806948827038683,-.43244198,.27105221,.6720353021488912,.78113091,.23437309,11.107904,,,,0,1,.6899043321609497
I01,female_2013,Female,composition,primary,primary_2013_individual,1,common_h_person_equal,fuzzy_late,rdrobust,selected_bc_primary_individual,person_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-.1414164721778398,-.19341929,9.7792368,.98422003,-19.360371,18.973532,52.19753086419752,49.955795,-.0038718088615965,-.38755003,.37980643,.44323584321065,.44066313,.35049233,1.5807252,,,,0,1,.984220027923584
I01,female_2013,Female,composition,primary,primary_2013_individual,1,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-2.725942644450829,-3.1498592,5.7912879,.58651292,-14.500575,8.2008562,52.83855842554075,49.92347,-.0630937554345573,-.29045609,.16426857,,,,,,,,0,1,.6504687666893005
I01,female_2013,Female,composition,primary,primary_2013_individual,1,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-1.13421665122974,-.39042398,6.4089637,.95142418,-12.951762,12.170914,52.83855842554075,49.92347,-.007820449813498,-.25943232,.24379143,.7491927348942,.8783322,.23997453,13.396375,,,,0,1,.9514241814613342
I01,female_2013,Female,composition,primary,primary_2013_individual,1,donut_005,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-4.056249181753386,-4.0285687,8.9595699,.65297109,-21.589005,13.531867,52.83855842554075,49.92347,-.0806948827038683,-.43244198,.27105221,.6720353021488912,.78113091,.23437309,11.107904,,,,0,1,.6899043321609497
I01,female_2013,Female,composition,primary,primary_2013_individual,1,donut_025,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,97951,6075,2741,43,21,64,-7.69583530444172,-7.5235462,10.874562,.48903269,-28.837296,13.790204,52.83855842554075,49.92347,-.1507015845169555,-.57763004,.27622688,.587691533450365,.69047242,.29006919,5.6661677,,,,0,1,.8056419372558594
I01,female_2013,Female,composition,primary,primary_2013_individual,1,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,98005,4818,2174,29,15,44,-7.29179453793108,-9.4564161,13.948935,.49781537,-36.795826,17.882992,52.90031455176899,49.92099,-.1894276534657466,-.73708123,.35822591,.5965733413796612,.63612133,.28369862,5.0276551,,,,0,1,.6637538274129231
I01,female_2013,Female,composition,primary,primary_2013_individual,1,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,98005,8000,14927,59,31,90,-1.634746048350192,-.87102884,8.8999281,.92203617,-18.314568,16.57251,53.18414245528393,49.901627,-.0174549184119139,-.36701342,.33210361,.5345445510201752,.61371577,.21533482,8.1228065,,,,0,1,.9220361709594727
I01,female_2013,Female,composition,primary,primary_2013_individual,1,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0089788861142233,.0089788865,.020006534,.020006534,100,98005,7477,3030,54,25,79,-1.9662612943008,-1.7276536,7.8187971,.82512236,-17.052214,13.596907,53.33186915719631,49.8922,-.0346277296113509,-.34178117,.2725257,.6212506496515563,.6647675,.21680714,9.4013987,,,,0,1,.8251223564147949
I01,female_2013,Female,composition,primary,primary_2013_individual,1,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0122348573792415,.012234857,.020006534,.020006534,100,98005,8609,19733,64,37,101,-1.969718665804391,-1.327582,9.9135914,.89346951,-20.757864,18.102701,52.91952402295998,49.917591,-.0265954753104833,-.41584268,.36265174,.4438173182074895,.51678354,.20942719,6.0890737,,,,0,1,.893469512462616
I01,female_2013,Female,composition,primary,primary_2013_individual,1,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,2,3,triangular,mserd,,.0163967725301135,.016396772,.025094608,.025094608,100,98005,14468,21723,92,49,141,-1.250102062879327,-1.0482885,8.6889896,.90397173,-18.078396,15.981819,52.88605124448264,49.918362,-.0210000576930803,-.36215922,.32015911,.6026333509766122,.68827844,.22666892,9.2202854,,,,0,1,.9039717316627502
I01,female_2013,Female,composition,primary,primary_2013_individual,1,parametric_common_h,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,8870,6075,2795,43,22,65,-4.056249181753553,-4.0562491,7.4692502,.58708864,-18.69598,10.583481,53.59964161622665,49.874363,-.0813293439019083,-.37486151,.21220283,,,,11.101704,.5779587462626208,.71794361,.01775909,0,1,.6709584508623395
I01,female_2013,Female,composition,primary,primary_2013_individual,1,parametric_covariates,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,8564,5769,2795,41,22,63,-.9298431551435221,-.92984313,4.6569376,.84173995,-10.057441,8.1977539,53.78339545103359,49.860977,-.0186487157257748,-.20170966,.16441223,,,,12.256539,.8429036921935016,.86397278,.012522255,0,1,.8417399525642395
I01,female_2013,Female,composition,primary,primary_2013_individual,1,parametric_district,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,8870,6075,2795,43,22,45,-4.056249181753553,-4.0562491,7.428607,.58504468,-18.61632,10.503821,53.59964161622665,49.874363,-.0813293439019083,-.37326431,.21060562,,,,10.998616,.5779289457453367,,.017612692,0,1,.6686224937438965
I01,female_2013,Female,composition,primary,primary_2013_individual,1,parametric_person_equal,parametric_late,ivreg2,selected_bc_primary_individual,person_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,8870,6075,2795,43,22,65,-.1414164721780387,-.14141648,7.573801,.98510295,-14.986067,14.703234,51.91529720372179,49.967415,-.0028301738331391,-.29991677,.29425645,,,,2.504004,.9851656677288627,,.084792994,0,1,.9851029515266418
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,93460,5769,2795,41,22,63,-28.36039923827052,-29.2589,16.618538,.078303047,-61.830635,3.3128357,29.65725787745915,45.6786,-.6405384448710788,-1.3536018,.072524898,.6504989846138975,.75404376,.19892886,14.368038,,,,0,.6264243721961975,.5885514815648396
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,common_h_cr1_ccpp,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-23.13850019662825,-23.213345,15.079225,.12370041,-52.768082,6.3413916,29.87632707653399,45.775349,-.5071145240370433,-1.1527619,.13853289,.6720353021488912,.78113091,.22290401,12.280382,,,,0,.9896032810211182,.6753095984458923
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,common_h_cr2_district,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,45,-23.13850019662825,-23.213345,15.563879,.13583331,-53.717987,7.2912965,29.87632707653399,45.775349,-.5071145240370433,-1.1735134,.15928434,.6720353021488912,.78113091,.23184101,11.351862,,,,0,1,.6966848373413086
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,common_h_cr2_score,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_score,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,49,-23.13850019662825,-23.213345,16.304781,.15452929,-55.170128,8.7434387,29.87632707653399,45.775349,-.5071145240370433,-1.2052367,.19100758,.6720353021488912,.78113091,.24362636,10.280142,,,,0,1,.6823222637176514
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,common_h_cr3_ccpp,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr3 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-23.13850019662825,-23.213345,16.367609,.15611809,-55.29327,8.86658,29.87632707653399,45.775349,-.5071145240370433,-1.2079268,.19369771,.6720353021488912,.78113091,.24998967,9.7634544,,,,0,1,.7071436047554016
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-22.22990338657982,-22.584757,14.930861,.13037555,-51.848705,6.6791921,29.87632707653399,45.775349,-.4933825117515211,-1.1326774,.14591241,.682254331335031,.80355632,.23723973,11.472492,,,,0,1,.697455883026123
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-23.13850019662825,-23.213345,15.635084,.13762441,-53.857548,7.4308572,29.87632707653399,45.775349,-.5071145240370433,-1.1765622,.16233316,.6720353021488912,.78113091,.23437309,11.107904,,,,0,1,.6899043321609497
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,common_h_person_equal,fuzzy_late,rdrobust,selected_bc_primary_individual,person_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-24.13692801860467,-27.151182,16.566025,.10121997,-59.619995,5.3176308,32.97119341563786,47.014717,-.5775038806487875,-1.2681134,.11310567,.44323584321065,.44066313,.35049233,1.5807252,,,,0,.8097597360610962,.6496450304985046
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-15.54988897091324,-18.124496,9.6212616,.05959256,-36.981823,.73283112,29.87632707653399,45.775349,-.3959444468694599,-.80789816,.016009295,,,,,,,,0,.4767404794692993,.4767404794692993
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-18.14834567349569,-19.994972,12.336782,.10506892,-44.174622,4.1846738,29.87632707653399,45.775349,-.4368065548669525,-.96503073,.091417626,.7491927348942,.8783322,.23997453,13.396375,,,,0,.8405513763427734,.5681101083755493
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,donut_005,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-23.13850019662825,-23.213345,15.635084,.13762441,-53.857548,7.4308572,29.87632707653399,45.775349,-.5071145240370433,-1.1765622,.16233316,.6720353021488912,.78113091,.23437309,11.107904,,,,0,1,.6899043321609497
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,donut_025,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,97951,6075,2741,43,21,64,-25.55821442895801,-26.054487,20.539719,.20462199,-66.311592,14.202621,29.87632707653399,45.775349,-.5691815873220991,-1.448631,.31026787,.587691533450365,.69047242,.29006919,5.6661677,,,,0,1,.8056419372558594
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,98005,4818,2174,29,15,44,-28.77068184073065,-28.387161,22.76833,.21247715,-73.012268,16.237944,31.28433200211154,46.369926,-.61218906055414,-1.5745608,.35018265,.5965733413796612,.63612133,.28369862,5.0276551,,,,0,1,.6637538274129231
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,98005,8000,14927,59,31,90,-23.6093195507162,-26.222435,17.203772,.1274523,-59.941208,7.4963393,28.22473152841272,45.012119,-.5825638607967024,-1.3316681,.16654046,.5345445510201752,.61371577,.21533482,8.1228065,,,,0,1,.7173490524291992
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0056733400073037,.0056733401,.015080986,.015080986,100,98005,5546,2198,36,16,52,-28.47462225299363,-28.213144,20.136209,.16117971,-67.67939,11.253102,31.18681568844043,46.329807,-.6089631330691402,-1.4608175,.24289118,.5789127396588992,.61805195,.25582373,5.8367128,,,,0,1,.6903324127197266
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0077306366257782,.0077306367,.015080986,.015080986,100,98005,6461,2795,47,22,69,-22.61230795870705,-23.37991,14.867582,.11582472,-52.519836,5.7600164,29.14697960258404,45.447456,-.514438261699401,-1.1556166,.12674013,.677010257207824,.76314849,.22965784,11.042197,,,,0,.9265977740287781,.8205158233642579
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,2,3,triangular,mserd,,.01670054097845,.016700542,.025786182,.025786182,100,98005,15063,21882,93,50,143,-27.05861278554708,-27.945515,17.350254,.10725192,-61.951389,6.06036,28.12367592695376,44.961769,-.6215394824290841,-1.3778682,.13478918,.5933797118678856,.67586464,.22608335,8.9368048,,,,0,.8580153584480286,.7308603286743165
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,parametric_common_h,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,8870,6075,2795,43,22,65,-23.13850019662844,-23.1385,13.33818,.082783855,-49.28133,3.0043316,31.73924273368471,46.549988,-.4970677954725156,-1.0586755,.064539902,,,,11.101704,.0616124761002519,.059811961,.01775909,0,.6622708439826965,.5346042315165201
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,parametric_covariates,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,8564,5769,2795,41,22,63,-28.36039923827147,-28.360399,13.992496,.042679876,-55.78569,-.93510842,31.92432288778654,46.622383,-.6083000671791258,-1.1965431,-.020057069,,,,12.256539,.0071678123210691,.066013202,.012522255,0,.3414390087127686,.2806400656700134
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,parametric_district,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,8870,6075,2795,43,22,45,-23.13850019662844,-23.1385,11.945013,.052735001,-46.550724,.2737247,31.73924273368471,46.549988,-.4970677954725156,-1.0000159,.0058802315,,,,10.998616,.0551694845379819,,.017612692,0,.4218800067901611,.4218800067901611
I02,age_15_29_outcome,Age 15-29,composition,primary,primary_2013_individual,2,parametric_person_equal,parametric_late,ivreg2,selected_bc_primary_individual,person_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,8870,6075,2795,43,22,65,-24.13692801860483,-24.136929,11.733623,.039679125,-47.134827,-1.1390276,35.28979963120577,47.791065,-.505051051211981,-.98626864,-.023833483,,,,2.504004,.1577189242883406,,.084792994,0,.3174329996109009,.3174329996109009
I03,secondaryplus_2013,Secondary education or higher,human_capital,primary,primary_2013_individual,3,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,93460,5769,2795,41,22,63,-11.589273154071,-11.555034,15.010273,.44141361,-40.974628,17.864561,42.53336046008252,49.443634,-.2337011284079314,-.82871389,.36131164,.6504989846138975,.75404376,.19892886,14.368038,,,,0,1,.5885514815648396
I03,secondaryplus_2013,Secondary education or higher,human_capital,primary,primary_2013_individual,3,common_h_cr1_ccpp,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-15.12445718261177,-15.13856,14.986784,.31243432,-44.512119,14.234998,42.54120676466043,49.444603,-.3061721375861715,-.90024215,.28789791,.6720353021488912,.78113091,.22290401,12.280382,,,,0,1,.6753095984458923
I03,secondaryplus_2013,Secondary education or higher,human_capital,primary,primary_2013_individual,3,common_h_cr2_district,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,45,-15.12445718261177,-15.13856,16.446859,.35733613,-47.373814,17.096693,42.54120676466043,49.444603,-.3061721375861715,-.95811898,.34577471,.6720353021488912,.78113091,.23184101,11.351862,,,,0,1,.6966848373413086
I03,secondaryplus_2013,Secondary education or higher,human_capital,primary,primary_2013_individual,3,common_h_cr2_score,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_score,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,49,-15.12445718261177,-15.13856,15.598566,.3317925,-45.711189,15.434069,42.54120676466043,49.444603,-.3061721375861715,-.92449296,.31214869,.6720353021488912,.78113091,.24362636,10.280142,,,,0,1,.6823222637176514
I03,secondaryplus_2013,Secondary education or higher,human_capital,primary,primary_2013_individual,3,common_h_cr3_ccpp,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr3 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-15.12445718261177,-15.13856,16.462685,.35779852,-47.404831,17.12771,42.54120676466043,49.444603,-.3061721375861715,-.95874625,.34640199,.6720353021488912,.78113091,.24998967,9.7634544,,,,0,1,.7071436047554016
I03,secondaryplus_2013,Secondary education or higher,human_capital,primary,primary_2013_individual,3,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-14.61320601451685,-15.039791,15.099794,.31923741,-44.634846,14.555262,42.54120676466043,49.444603,-.3041745723865324,-.90272427,.29437512,.682254331335031,.80355632,.23723973,11.472492,,,,0,1,.697455883026123
I03,secondaryplus_2013,Secondary education or higher,human_capital,primary,primary_2013_individual,3,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-15.12445718261177,-15.13856,15.625681,.33263218,-45.764332,15.487211,42.54120676466043,49.444603,-.3061721375861715,-.92556775,.31322348,.6720353021488912,.78113091,.23437309,11.107904,,,,0,1,.6899043321609497
I03,secondaryplus_2013,Secondary education or higher,human_capital,primary,primary_2013_individual,3,common_h_person_equal,fuzzy_late,rdrobust,selected_bc_primary_individual,person_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-55.8512261639239,-62.190056,49.092102,.2052255,-158.40881,34.028698,49.39917695473251,50.000504,-1.243788551854154,-3.1681442,.68056709,.44323584321065,.44066313,.35049233,1.5807252,,,,0,1,.6496450304985046
I03,secondaryplus_2013,Secondary education or higher,human_capital,primary,primary_2013_individual,3,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,98005,6075,2795,43,22,65,-10.16416915255447,-11.823658,9.9101496,.23283577,-31.247194,7.5998769,42.54120676466043,49.444603,-.2391293998621773,-.63196367,.15370488,,,,,,,,0,1,.6171214580535889
