outcome_id,outcome_var,outcome_label,family,tier,multiplicity_family,paper_order,spec_id,estimand,estimator,sample_rule,weighting,vce,p,q,kernel,bwselect,tuning_value,h_left,h_right,b_left,b_right,scale,n_input,n_eff_left,n_eff_right,ccpp_left,ccpp_right,clusters,estimate_cl,estimate_bc,standard_error,pvalue,ci_low,ci_high,control_mean,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,first_stage_cl,first_stage_bc,first_stage_se,first_stage_f,weak_robust_p,wild_cluster_p,underid_p,estimation_rc,p_holm,q_bh
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,common_h_cr1_ccpp,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,6.353234964226921,7.8086085,15.152835,.60632712,-21.890402,37.507618,48.94762335362914,49.995693,.1561856256877951,-.43784577,.75021702,.838129421341959,.9636364,.20691124,21.689934,,,,0,1,.6496986150741577
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,common_h_cr2_district,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,43,6.353234964226921,7.8086085,16.5975,.63802004,-24.721895,40.339111,48.94762335362914,49.995693,.1561856256877951,-.49448049,.80685174,.838129421341959,.9636364,.21669541,19.775475,,,,0,1,.6748571395874023
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,common_h_cr2_score,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_score,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,46,6.353234964226921,7.8086085,16.187174,.62952548,-23.917667,39.534885,48.94762335362914,49.995693,.1561856256877951,-.47839457,.79076582,.838129421341959,.9636364,.22862765,17.76515,,,,0,1,.6670898795127869
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,common_h_cr3_ccpp,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr3 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,6.353234964226921,7.8086085,18.073988,.66571546,-27.615755,43.232971,48.94762335362914,49.995693,.1561856256877951,-.55236268,.86473393,.838129421341959,.9636364,.22646472,18.106115,,,,0,1,.6911199688911438
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,5.440895561002914,6.8799577,14.749525,.64089137,-22.02858,35.788494,48.94762335362914,49.995693,.1376110082814486,-.44060954,.71583158,.851749797242068,.99507815,.22245827,20.008623,,,,0,1,.7324472836085728
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,6.353234964226921,7.8086085,16.431232,.63462329,-24.396013,40.013229,48.94762335362914,49.995693,.1561856256877951,-.48796231,.80033356,.838129421341959,.9636364,.21509227,20.07136,,,,0,1,.6688965559005737
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,common_h_person_equal,fuzzy_late,rdrobust,selected_bc_primary_individual,person_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-7.864115532241674,-8.1606026,23.626118,.7297892,-54.466946,38.145741,55.18548605469807,49.737114,-.164074704478912,-1.0950966,.76694715,.6729535035325654,.69990438,.41204822,2.8852358,,,,0,1,.9855500459671021
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,5.324833144217012,7.342,13.53463,.58750141,-19.185387,33.869385,48.94762335362914,49.995693,.1468526447781362,-.38374078,.67744607,,,,,,,,0,1,.590786337852478
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,2.391812610574239,1.4728947,12.008851,.90238369,-22.06402,25.009809,48.94762335362914,49.995693,.029460431187567,-.44131842,.50023925,.8920770648951931,1.0332907,.2305567,20.085821,,,,0,1,.9023836851119995
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,donut_005,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,6.353234964226921,7.8086085,16.431232,.63462329,-24.396013,40.013229,48.94762335362914,49.995693,.1561856256877951,-.48796231,.80033356,.838129421341959,.9636364,.21509227,20.07136,,,,0,1,.6688965559005737
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,donut_025,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,54302,3693,1745,39,21,60,-1.415168555270855,.012011672,17.448275,.99945074,-34.185978,34.210003,48.94762335362914,49.995693,.0002402541368289,-.68377846,.68425894,.7990665714166394,.93604726,.27474537,11.607393,,,,0,1,.9994507431983948
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,54317,2813,1249,26,16,42,11.13824697053389,13.489089,23.602997,.5676614,-32.771935,59.750111,49.2860685447485,50.003792,.2697613248129831,-.65538901,1.1949116,.7705267883655695,.81729853,.23328486,12.274062,,,,0,1,.6487558909824916
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,54317,5079,10127,55,32,87,1.981397825524945,1.017755,15.3085,.94699329,-28.986355,31.021866,47.05219674328927,49.917942,.0203885620645352,-.58068007,.62145722,.6618098411970147,.75179082,.19861519,14.327456,,,,0,1,.9469932913780212
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0101759553616938,.010175955,.021555385,.021555385,100,54317,5098,10127,57,32,89,1.684942947074517,.23655228,14.750079,.98720461,-28.673071,29.146177,47.51550248059176,49.943134,.0047364325037502,-.57411438,.58358729,.6502412188001657,.69321775,.19620149,12.483454,,,,0,1,.9872046113014221
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.0137404670463115,.013740467,.021555385,.021555385,100,54317,8901,13332,67,40,107,-.9191318071414085,-3.3321159,17.267309,.84698051,-37.175423,30.51119,47.47944427209372,49.939232,-.0667234073685339,-.74441314,.61096632,.5241783864750726,.58756047,.19236609,9.3292789,,,,0,1,.8942233324050903
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,2,3,triangular,mserd,,.0149870841156022,.014987084,.023097878,.023097878,100,54317,9175,14129,74,43,117,3.425995376186178,3.6916609,15.049997,.80622947,-25.805792,33.189114,48.20849048800646,49.970619,.0738766288406428,-.51641929,.66417259,.8423130307903182,.93311673,.21475092,18.879995,,,,0,1,.8622336387634277
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,parametric_common_h,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,5453,3693,1760,39,22,61,6.353234964226962,6.3532348,12.969543,.62423438,-19.067068,31.773539,48.97223234454754,49.996204,.1270743433910099,-.38137034,.63551903,,,,20.903688,.6221249247014331,.65733147,.0035226552,0,1,.6242343783378601
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,parametric_covariates,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,5153,3393,1760,37,22,59,5.919238824189759,5.919239,11.359221,.60230023,-16.344833,28.183311,49.45739969583344,50.004425,.1183743001964415,-.32686776,.56361634,,,,34.72007,.6034477462476213,.65993196,.00078415079,0,1,.6883431162152971
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,parametric_district,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,5453,3693,1760,39,22,43,6.353234964226962,6.3532348,13.364088,.63450468,-19.840378,32.546848,48.97223234454754,49.996204,.1270743433910099,-.39683768,.65098637,,,,19.325569,.6359869773767346,,.0049694777,0,1,.6345046758651733
I04,secondaryplus_age14_2017,Secondary education or higher,human_capital,primary,primary_2017_individual,4,parametric_person_equal,parametric_late,ivreg2,selected_bc_primary_individual,person_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,5453,3693,1760,39,22,61,-7.864115532241987,-7.8641157,15.058312,.60150033,-37.37841,21.650177,57.25719972009924,49.477226,-.1589441468959534,-.75546694,.43757865,,,,4.4276729,.6263216037064786,,.03292533,0,1,.9624005317687989
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,52563,3393,1760,37,22,59,-17.68523805706484,-17.488703,8.0225153,.029260982,-33.212543,-1.7648615,46.69832400413285,49.898224,-.3504874878088452,-.66560572,-.035369225,.9401559597086325,1.0889155,.1713306,40.394154,,,,0,.2340878546237946,.2340878546237946
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,common_h_cr1_ccpp,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-13.00868452698794,-12.975211,8.5655575,.12981994,-29.763395,3.8129725,46.08000730265726,49.852848,-.2602702065154634,-.59702498,.076484546,.838129421341959,.9636364,.20691124,21.689934,,,,0,.8866208642721176,.3253219366073609
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,common_h_cr2_district,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,43,-13.00868452698794,-12.975211,9.4652605,.17042966,-31.526781,5.5763588,46.08000730265726,49.852848,-.2602702065154634,-.63239676,.11185636,.838129421341959,.9636364,.21669541,19.775475,,,,0,1,.360713005065918
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,common_h_cr2_score,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_score,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,46,-13.00868452698794,-12.975211,9.0482607,.15157206,-30.709476,4.7590528,46.08000730265726,49.852848,-.2602702065154634,-.61600238,.095461994,.838129421341959,.9636364,.22862765,17.76515,,,,0,1,.3271976709365845
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,common_h_cr3_ccpp,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr3 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-13.00868452698794,-12.975211,9.6922455,.18066156,-31.971664,6.0212407,46.08000730265726,49.852848,-.2602702065154634,-.64132071,.12078027,.838129421341959,.9636364,.22646472,18.106115,,,,0,1,.4059656620025635
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-12.20650502258763,-12.830215,8.8564615,.1474258,-30.18856,4.5281296,46.08000730265726,49.852848,-.2573617224194119,-.60555333,.090829901,.851749797242068,.99507815,.22245827,20.008623,,,,0,1,.4215260982513428
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-13.00868452698794,-12.975211,9.050066,.15165374,-30.713015,4.7625918,46.08000730265726,49.852848,-.2602702065154634,-.61607343,.095532998,.838129421341959,.9636364,.21509227,20.07136,,,,0,1,.3604190826416016
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,common_h_person_equal,fuzzy_late,rdrobust,selected_bc_primary_individual,person_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-5.027991623834001,-3.7132304,11.216415,.74060428,-25.697001,18.27054,45.59978337395072,49.812748,-.0745437733692495,-.515872,.36678442,.6729535035325654,.69990438,.41204822,2.8852358,,,,0,1,.9855500459671021
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-10.9029612350245,-12.507586,8.1558228,.12513359,-28.492704,3.4775312,46.08000730265726,49.852848,-.2508901074546167,-.57153612,.069755919,,,,,,,,0,.7553896084427834,.2084895849227905
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-13.20837379170079,-14.450601,8.9160357,.1050728,-31.925709,3.0245075,46.08000730265726,49.852848,-.2898650832590753,-.64039886,.060668699,.8920770648951931,1.0332907,.2305567,20.085821,,,,0,.8405823707580566,.6322326064109802
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,donut_005,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-13.00868452698794,-12.975211,9.050066,.15165374,-30.713015,4.7625918,46.08000730265726,49.852848,-.2602702065154634,-.61607343,.095532998,.838129421341959,.9636364,.21509227,20.07136,,,,0,1,.3604190826416016
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,donut_025,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,54302,3693,1745,39,21,60,-8.63105110838883,-9.0127983,10.514954,.39136693,-29.621729,11.596131,46.08000730265726,49.852848,-.180788030894087,-.59418327,.23260719,.7990665714166394,.93604726,.27474537,11.607393,,,,0,1,.677732801437378
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,54317,2813,1249,26,16,42,-15.29673438244293,-13.799007,12.166243,.25670874,-37.644405,10.04639,46.25112978784693,49.868126,-.2767099700406914,-.75487906,.20145912,.7705267883655695,.81729853,.23328486,12.274062,,,,0,1,.4295360644658406
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,54317,5079,10127,55,32,87,-17.75062964855177,-18.423502,10.13807,.069177419,-38.293755,1.44675,45.7596713311007,49.824776,-.3697658791374708,-.76856852,.029036758,.6618098411970147,.75179082,.19861519,14.327456,,,,0,.5534193515777588,.5534193515777588
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,cerrd,,.0072219689991886,.0072219688,.016418472,.016418472,100,54317,3693,1620,39,20,59,-13.38725363327086,-13.290195,8.6135521,.12284531,-30.172447,3.5920568,46.08000730265726,49.852848,-.2665884699795625,-.60523015,.072053187,.8275762252662531,.88572627,.21267636,17.344452,,,,0,.9827624559402466,.790239691734314
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,mserd,,.009751735686301,.0097517353,.016418472,.016418472,100,54317,4885,10098,52,31,83,-17.60307366247975,-17.420218,10.07723,.083867967,-37.171227,2.3307912,46.23457026053109,49.863117,-.3493607596434464,-.74546534,.046743792,.6800410384525315,.80752945,.20066892,16.194088,,,,0,.6709437370300293,.6709437370300293
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,2,3,triangular,mserd,,.0159504173623258,.015950417,.023987273,.023987273,100,54317,9981,14546,83,46,129,-16.67868088466573,-16.048151,9.4058132,.087971777,-34.483204,2.3869033,43.09590427285899,49.523521,-.3240510868855574,-.69629955,.048197366,.7865333239807502,.88407749,.21277294,17.264257,,,,0,.7037742137908936,.6485704898834229
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,parametric_common_h,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,5453,3693,1760,39,22,61,-13.00868452698795,-13.008684,7.414052,.079328008,-27.540226,1.5228574,45.69701817063606,49.821243,-.2611071738160937,-.55278075,.030566426,,,,20.903688,.1128029789345995,.1180236,.0035226552,0,.5552960559725761,.2619714498519898
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,parametric_covariates,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,5153,3393,1760,37,22,59,-17.68523805706465,-17.685238,6.4468961,.006084037,-30.321154,-5.0493217,46.38029077019471,49.876156,-.3545830254836142,-.60792887,-.10123719,,,,34.72007,.0038220123960237,.01820364,.00078415079,0,.0486722961068153,.0486722961068153
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,parametric_district,parametric_late,ivreg2,selected_bc_primary_individual,ccpp_equal,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,5453,3693,1760,39,22,43,-13.00868452698795,-13.008684,8.0028276,.10405372,-28.694227,2.6768579,45.69701817063606,49.821243,-.2611071738160937,-.57594359,.053729244,,,,19.325569,.1503114927669758,,.0049694777,0,.6871026754379272,.2589020490646363
I05,employed_age14_2017,Employed in the reference week,labor,primary,primary_2017_individual,5,parametric_person_equal,parametric_late,ivreg2,selected_bc_primary_individual,person_equal,cr1 cluster_ruv,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,5453,3693,1760,39,22,61,-5.027991623834053,-5.0279918,9.0069599,.57668453,-22.681633,12.625649,45.07106571306537,49.763203,-.1010383482251745,-.45579126,.25371456,,,,4.4276729,.610479620334152,,.03292533,0,1,.9624005317687989
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,52563,3393,1760,37,22,59,-3.396577535388674,-2.7149949,6.7485418,.68745708,-15.941895,10.511905,88.09375134715441,32.390976,-.0838194826211375,-.49217084,.32453188,.9401559597086325,1.0889155,.1713306,40.394154,,,,0,1,.7490383982658386
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,common_h_cr1_ccpp,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr1 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-4.69200869539612,-3.9509251,8.6990118,.64969862,-21.000675,13.098825,88.40620527144461,32.019386,-.1233916585873466,-.65587378,.40909043,.838129421341959,.9636364,.20691124,21.689934,,,,0,1,.6496986150741577
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,common_h_cr2_district,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,43,-4.69200869539612,-3.9509251,9.4183731,.67485714,-22.410597,14.508746,88.40620527144461,32.019386,-.1233916585873466,-.69990712,.45312384,.838129421341959,.9636364,.21669541,19.775475,,,,0,1,.6748571395874023
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,common_h_cr2_score,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_score,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,46,-4.69200869539612,-3.9509251,9.185092,.66708988,-21.953375,14.051525,88.40620527144461,32.019386,-.1233916585873466,-.68562764,.43884432,.838129421341959,.9636364,.22862765,17.76515,,,,0,1,.6670898795127869
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,common_h_cr3_ccpp,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr3 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-4.69200869539612,-3.9509251,9.9435444,.69111997,-23.439915,15.538064,88.40620527144461,32.019386,-.1233916585873466,-.73205388,.48527056,.838129421341959,.9636364,.22646472,18.106115,,,,0,1,.6911199688911438
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-5.107709824946816,-4.1460457,8.7583647,.63594121,-21.312124,13.020033,88.40620527144461,32.019386,-.1294854864319908,-.66560066,.40662971,.851749797242068,.99507815,.22245827,20.008623,,,,0,1,.7324472836085728
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-4.69200869539612,-3.9509251,9.238409,.66889656,-22.057875,14.156024,88.40620527144461,32.019386,-.1233916585873466,-.68889123,.44210792,.838129421341959,.9636364,.21509227,20.07136,,,,0,1,.6688965559005737
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,common_h_person_equal,fuzzy_late,rdrobust,selected_bc_primary_individual,person_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,15.0570423696458,20.153385,26.924137,.45414367,-32.616955,72.923721,84.07798537774167,36.593079,.5507430467611444,-.8913421,1.9928282,.6729535035325654,.69990438,.41204822,2.8852358,,,,0,1,.9855500459671021
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-3.93251053280379,-3.9002662,7.2536521,.59078634,-18.117163,10.31663,88.40620527144461,32.019386,-.1218095290324385,-.56581855,.32219952,,,,,,,,0,1,.590786337852478
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-4.992534819703179,-3.461632,7.7986121,.65713078,-18.74663,11.823366,88.40620527144461,32.019386,-.108110512023777,-.58547753,.3692565,.8920770648951931,1.0332907,.2305567,20.085821,,,,0,1,.7510066032409668
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,donut_005,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,54317,3693,1760,39,22,61,-4.69200869539612,-3.9509251,9.238409,.66889656,-22.057875,14.156024,88.40620527144461,32.019386,-.1233916585873466,-.68889123,.44210792,.838129421341959,.9636364,.21509227,20.07136,,,,0,1,.6688965559005737
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,donut_025,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,54302,3693,1745,39,21,60,-3.291308783444638,-2.3305185,11.865262,.84428513,-25.586004,20.924967,88.40620527144461,32.019386,-.0727846115516921,-.79907858,.65350932,.7990665714166394,.93604726,.27474537,11.607393,,,,0,1,.9994507431983948
I06,insurance_any_2017,Any health insurance,health,primary,primary_2017_individual,6,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary_individual,ccpp_equal,cr2 cluster_ruv,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,54317,2813,1249,26,16,42,-3.085351840939281,-3.3838642,12.352828,.78413504,-27.594961,20.827232,88.54126792369445,31.857988,-.106217126415961,-.86618656,.65375227,.7705267883655695,.81729853,.23328486,12.274062,,,,0,1,.7841350436210632
