grid_scope,cutoff,treatment_year,frontier_rank,candidate_id,candidate_label,subset_size,candidate_n,effective_n,clusters_left,clusters_right,tau_cl,tau_bc,se_rb,p_rb,ci_left,ci_right,robust_wald,candidate_type,team_review_eligible,treatment_var,tie_rule,support_rule,specification,analysis_n,treated_n,untreated_n,n_left,n_right,treated_left,untreated_left,treated_right,untreated_right,unique_left,unique_right,sign_conflicts,rounding_band_n,support_ok,attempted,estimation_rc,h_left,h_right,b_left,b_right,effective_left,effective_right,estimate_success
broad_atlas,ab,2007,1,dept_pair_05_07,Departments: CUSCO + HUANUCO,2,1004,113,55,49,.0556606839665259,.0784244398917223,.1223479804169402,.5215259517701666,-.1613731953066923,.3182220750901367,.4108745500439162,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,384,31,353,190,194,15,175,16,178,170,185,0,1,1,1,0,.0435588515728054,.0435588515728054,.0640326872889311,.0640326872889311,61,52,1
broad_atlas,ab,2007,2,dept_pair_07_15,Departments: HUANUCO + UCAYALI,2,1068,92,50,41,.058750209422501,.0734864430956016,.1214431396977138,.5451059932066668,-.164537736881384,.3115106230725871,.3661579609571516,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,367,26,341,198,169,12,186,14,155,177,161,0,0,1,1,0,.0375455908972082,.0375455908972082,.0549146308111699,.0549146308111699,50,42,1
broad_atlas,ab,2007,3,dept_pair_04_07,Departments: CAJAMARCA + HUANUCO,2,948,81,45,38,.0616804831940355,.0793292165938448,.131487787972521,.5462958084682802,-.1783821122391352,.3370405454268248,.3639950623583007,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,309,26,283,153,156,12,141,14,142,139,150,0,0,1,1,0,.0407607014537186,.0407607014537186,.0596562656676518,.0596562656676518,42,39,1
broad_atlas,ab,2007,4,dept_pair_02_07,Departments: APURIMAC + HUANUCO,2,1344,170,94,92,.0577036952498936,.0737948432025339,.1231559097782751,.5490404861399678,-.1675863044461496,.3151759908512173,.3590389085445224,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,612,55,557,273,339,19,254,36,303,232,313,0,1,1,1,0,.0439524641955817,.0439524641955817,.0618872471052288,.0618872471052288,103,67,1
broad_atlas,ab,2007,5,dept_pair_07_12,Departments: HUANUCO + PIURA,2,934,81,45,37,.0588626120823765,.0761520870155241,.1280848631211672,.5521483216130674,-.1748896316667061,.3271938056977542,.3534825693843603,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,314,26,288,157,157,12,145,14,143,142,151,0,0,1,1,0,.0403018619873843,.0403018619873843,.0595719687510804,.0595719687510804,42,39,1
broad_atlas,ab,2007,6,dept_07,Department: HUANUCO,1,858,87,44,36,.0601931791812797,.0773348870189276,.1303561062920952,.5530080703573423,-.178158386478454,.3328281605163093,.3519558201639945,atlas_department,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,306,26,280,152,154,12,140,14,140,138,148,0,0,1,1,0,.0429930557547455,.0429930557547455,.061790856348363,.061790856348363,45,42,1
broad_atlas,ab,2007,7,dept_pair_07_09,Departments: HUANUCO + LA LIBERTAD,2,876,87,44,36,.0601931791812797,.0773348870189276,.1303561062920952,.5530080703573423,-.178158386478454,.3328281605163093,.3519558201639945,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,306,26,280,152,154,12,140,14,140,138,148,0,0,1,1,0,.0429930557547455,.0429930557547455,.061790856348363,.061790856348363,45,42,1
broad_atlas,ab,2007,8,dept_pair_07_13,Departments: HUANUCO + PUNO,2,1084,116,67,57,.0452595000012747,.0554874792493771,.0935985793971145,.5532989798846788,-.12796236537308,.2389373238718341,.3514402318527426,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,423,28,395,206,217,12,194,16,201,179,209,0,0,1,1,0,.0451759180224014,.0451759180224014,.0614166938129037,.0614166938129037,67,49,1
broad_atlas,ab,2007,9,dept_pair_01_07,Departments: ANCASH + HUANUCO,2,923,81,48,36,.060809018916762,.0776179582247207,.1310563390589384,.5536840023401092,-.1792477462764686,.3344836627259099,.3507586292133949,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,310,26,284,156,154,12,144,14,140,142,148,0,0,1,1,0,.0421744500769516,.0421744500769516,.0608168540254873,.0608168540254873,43,38,1
broad_atlas,ab,2007,10,dept_pair_07_10,Departments: HUANUCO + LIMA,2,910,89,47,38,.0579529310854766,.0746872419218361,.1281943618497878,.5601562671908566,-.1765690903248435,.3259435741685157,.3394337282491075,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,312,26,286,155,157,12,143,14,143,141,151,0,0,1,1,0,.0439736348050744,.0439736348050744,.0633181857222488,.0633181857222488,47,42,1
broad_atlas,ab,2008,1,dept_pair_06_08,Departments: HUANCAVELICA + JUNIN,2,1179,113,83,73,.4366091109966669,.4810755322287181,.2465983032218522,.0510752623698246,-.0022482607347996,.9643993251922358,3.805803577291063,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,455,135,320,243,212,49,194,86,126,203,190,0,8,1,1,0,.0405974104580436,.0405974104580436,.0591657511987608,.0591657511987608,72,41,1
broad_atlas,ab,2008,2,dept_pair_02_08,Departments: APURIMAC + JUNIN,2,1244,199,94,97,.2643873026144559,.3294898563566907,.1918970267300871,.0859766379262431,-.0466214047746,.7056011174879815,2.948136627076836,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,613,143,470,289,324,52,237,91,233,233,292,0,4,1,1,0,.0506928047162728,.0506928047162728,.0736270108398211,.0736270108398211,132,67,1
broad_atlas,ab,2008,3,dept_pair_07_08,Departments: HUANUCO + JUNIN,2,1616,177,88,77,.2533109377868455,.2633728280986969,.1737500620741332,.1295663160172273,-.0771710358782029,.6039166920755967,2.297692981281219,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,613,133,480,320,293,53,267,80,213,252,275,0,3,1,1,0,.0445801389260075,.0445801389260075,.0610678213449567,.0610678213449567,107,70,1
broad_atlas,ab,2008,4,leaveout_dept_03,Leave out: AYACUCHO,14,4324,292,262,239,.1224494096328702,.1550555047920816,.1300131196218025,.2330204653857043,-.0997655271843492,.4098765367685123,1.422328852851261,atlas_leave_one_out,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,1588,281,1307,800,788,109,691,172,616,501,682,0,10,1,1,0,.0310400857147634,.0310400857147634,.047698734792522,.047698734792522,172,120,1
broad_atlas,ab,2008,5,dept_pair_01_08,Departments: ANCASH + JUNIN,2,823,79,48,41,.3903235840462757,.3552137724261418,.3088783410570803,.2501389639465579,-.2501766516502149,.9606041965024985,1.322527404083979,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,311,82,229,172,139,31,141,51,88,146,130,0,3,1,1,0,.0405195075429093,.0405195075429093,.0556521862812114,.0556521862812114,52,27,1
broad_atlas,ab,2008,6,dept_pair_02_06,Departments: APURIMAC + HUANCAVELICA,2,907,114,89,88,.2567322473319555,.3418691767970147,.3030867776219101,.2593376274945822,-.2521699915322293,.9359083451262586,1.272289408184897,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,454,116,338,196,258,41,155,75,183,174,233,0,6,1,1,0,.0413524650665465,.0413524650665465,.0674270360499969,.0674270360499969,73,41,1
broad_atlas,ab,2008,7,dept_pair_04_06,Departments: CAJAMARCA + HUANCAVELICA,2,511,69,40,34,.3709339973200623,.467847578779894,.4163331765119686,.2611260582266148,-.3481504527527213,1.283845610312509,1.262777201278557,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,151,54,97,76,75,19,57,35,40,75,66,0,5,1,1,0,.0670190226297071,.0670190226297071,.1011322465937249,.1011322465937249,46,23,1
broad_atlas,ab,2008,8,dept_pair_02_13,Departments: APURIMAC + PUNO,2,712,89,73,77,.1703805666034744,.2550621429497292,.2406049387450934,.2891050682296371,-.2165148714931195,.726639157392578,1.123784229478073,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,423,69,354,175,248,23,152,46,202,157,231,0,1,1,1,0,.0378534295163791,.0378534295163791,.0600755359232245,.0600755359232245,62,27,1
broad_atlas,ab,2008,9,dept_pair_08_10,Departments: JUNIN + LIMA,2,810,74,47,43,.3826041724359955,.3351703999287596,.3179498391417185,.2918090976410331,-.2879998336793121,.9583406335368314,1.111255941411535,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,313,81,232,171,142,30,141,51,91,146,133,0,3,1,1,0,.0389011360107361,.0389011360107361,.0544883681057349,.0544883681057349,49,25,1
broad_atlas,ab,2008,10,dept_pair_04_08,Departments: CAJAMARCA + JUNIN,2,848,73,45,43,.3789593571194359,.3355643088434833,.328445016724747,.3069343921417632,-.3081760948386764,.979304712525643,1.043821338433355,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,310,81,229,169,141,30,139,51,90,145,132,0,3,1,1,0,.0366368011922302,.0366368011922302,.0524221772273057,.0524221772273057,47,26,1
broad_atlas,ab,2009,1,dept_pair_02_08,Departments: APURIMAC + JUNIN,2,1244,173,94,97,.2476601940280104,.3319781327526734,.2401572095212757,.1668683317609171,-.1387213485366667,.8026776140420135,1.910854847276451,atlas_department_pair,0,treat_09,drop_rounding_band,adjacent_categories,p1_mserd,613,207,406,289,324,81,208,126,198,233,292,0,4,1,1,0,.045012373939229,.045012373939229,.0687823936294392,.0687823936294392,119,54,1
broad_atlas,ab,2009,2,dept_pair_13_14,Departments: PUNO + SAN MARTIN,2,783,84,39,33,.1855484086326867,.1771731193562237,.1342580381370379,.1869531465638872,-.0859678000273756,.4403140387398231,1.741466280110212,atlas_department_pair,0,treat_09,drop_rounding_band,adjacent_categories,p1_mserd,203,28,175,107,96,12,95,16,80,100,95,0,0,1,1,0,.0654956826047939,.0654956826047939,.0789025301191544,.0789025301191544,56,28,1
broad_atlas,ab,2009,3,dept_pair_07_08,Departments: HUANUCO + JUNIN,2,1616,156,88,77,.2499789736306807,.2683628514462955,.2376904867281607,.2588795682559512,-.1975019420086951,.734227644901286,1.274738772630086,atlas_department_pair,0,treat_09,drop_rounding_band,adjacent_categories,p1_mserd,613,206,407,320,293,91,229,115,178,252,275,0,3,1,1,0,.0401448339622221,.0401448339622221,.0563541534719956,.0563541534719956,92,64,1
broad_atlas,ab,2009,4,dept_pair_08_13,Departments: JUNIN + PUNO,2,984,108,67,62,.2963750563957255,.3076159541671428,.2877751124143579,.2850941609798553,-.256412901811964,.8716448101462496,1.14264479948584,atlas_department_pair,0,treat_09,drop_rounding_band,adjacent_categories,p1_mserd,424,131,293,222,202,53,169,78,124,191,192,0,3,1,1,0,.0440072009525025,.0440072009525025,.0613645088384138,.0613645088384138,73,35,1
broad_atlas,ab,2009,5,dept_pair_02_12,Departments: APURIMAC + PIURA,2,562,86,51,57,.2149195708913852,.3487669420189087,.337078925644164,.3008209858610114,-.3118956121911074,1.009429496228925,1.070551156223806,atlas_department_pair,0,treat_09,drop_rounding_band,adjacent_categories,p1_mserd,314,93,221,126,188,33,93,60,128,117,174,0,1,1,1,0,.043661582589376,.043661582589376,.0662087234022066,.0662087234022066,59,27,1
broad_atlas,ab,2009,6,dept_pair_04_08,Departments: CAJAMARCA + JUNIN,2,848,82,45,43,.2901912702999634,.3645404206160321,.35920949607751,.3101817636903066,-.339497254600669,1.068578095832733,1.029901669939183,atlas_department_pair,0,treat_09,drop_rounding_band,adjacent_categories,p1_mserd,310,116,194,169,141,48,121,68,73,145,132,0,3,1,1,0,.0415555400281811,.0415555400281811,.060270437496815,.060270437496815,53,29,1
broad_atlas,ab,2009,7,dept_pair_01_08,Departments: ANCASH + JUNIN,2,823,82,48,41,.2937214943908352,.3474455032547303,.3614472524989386,.3364204571345318,-.3609780939541442,1.055869100463605,.9240246029806605,atlas_department_pair,0,treat_09,drop_rounding_band,adjacent_categories,p1_mserd,311,117,194,172,139,49,123,68,71,146,130,0,3,1,1,0,.0427784913587775,.0427784913587775,.0616258397070874,.0616258397070874,54,28,1
broad_atlas,ab,2009,8,dept_08,Department: JUNIN,1,758,82,44,41,.2927492618487093,.346073113679657,.3627698386290456,.3400966364554408,-.3649427047106795,1.057088932069993,.9100670219271367,atlas_department,0,treat_09,drop_rounding_band,adjacent_categories,p1_mserd,307,116,191,168,139,48,120,68,71,144,130,0,3,1,1,0,.0425108945243796,.0425108945243796,.0611552731334704,.0611552731334704,54,28,1
broad_atlas,ab,2009,9,dept_pair_08_09,Departments: JUNIN + LA LIBERTAD,2,776,82,44,41,.2927492618487093,.346073113679657,.3627698386290456,.3400966364554408,-.3649427047106795,1.057088932069993,.9100670219271367,atlas_department_pair,0,treat_09,drop_rounding_band,adjacent_categories,p1_mserd,307,116,191,168,139,48,120,68,71,144,130,0,3,1,1,0,.0425108945243796,.0425108945243796,.0611552731334704,.0611552731334704,54,28,1
broad_atlas,ab,2009,10,dept_pair_08_12,Departments: JUNIN + PIURA,2,834,83,45,42,.3193563868516019,.341115166025991,.3620119710907784,.3460513891391934,-.3684152592842896,1.050645591336272,.8878839245888297,atlas_department_pair,0,treat_09,drop_rounding_band,adjacent_categories,p1_mserd,315,118,197,173,142,48,125,70,72,148,132,0,3,1,1,0,.0408199749049713,.0408199749049713,.0594746377150873,.0594746377150873,54,29,1
broad_atlas,ab,2010,1,dept_pair_13_14,Departments: PUNO + SAN MARTIN,2,783,71,39,33,.2852673537677371,.2386402027268622,.1335507916083605,.0739557185081837,-.0231145389323384,.5003949443860629,3.192965936490883,atlas_department_pair,0,treat_10,drop_rounding_band,adjacent_categories,p1_mserd,203,35,168,107,96,15,92,20,76,100,95,0,0,1,1,0,.0566651531361301,.0566651531361301,.0788374189518416,.0788374189518416,48,23,1
broad_atlas,ab,2010,2,dept_pair_02_08,Departments: APURIMAC + JUNIN,2,1244,184,94,97,.1715674063489913,.2530107933117045,.2244262401607164,.2595872395757361,-.1868565545890361,.6928781412124452,1.270956917516657,atlas_department_pair,0,treat_10,drop_rounding_band,adjacent_categories,p1_mserd,613,243,370,289,324,99,190,144,180,233,292,0,4,1,1,0,.0462271671466489,.0462271671466489,.0671273676523612,.0671273676523612,126,58,1
broad_atlas,ab,2010,3,dept_pair_08_13,Departments: JUNIN + PUNO,2,984,122,67,62,.2117795174513595,.2074054462772321,.2497790454692199,.4063377222956799,-.2821524869352313,.6969633794896956,.6894905362057344,atlas_department_pair,0,treat_10,drop_rounding_band,adjacent_categories,p1_mserd,424,155,269,222,202,68,154,87,115,191,192,0,3,1,1,0,.0481013805834924,.0481013805834924,.0635283843208839,.0635283843208839,83,39,1
broad_atlas,ab,2010,4,dept_pair_04_08,Departments: CAJAMARCA + JUNIN,2,848,84,45,43,.1848520223198282,.2339895662543656,.3013284177315835,.4374380535673397,-.3566032800179785,.8245824125267097,.6029937385784007,atlas_department_pair,0,treat_10,drop_rounding_band,adjacent_categories,p1_mserd,310,137,173,169,141,61,108,76,65,145,132,0,3,1,1,0,.0435153836646348,.0435153836646348,.0596202254362906,.0596202254362906,54,30,1
broad_atlas,ab,2010,5,dept_pair_07_08,Departments: HUANUCO + JUNIN,2,1616,157,88,77,.1882590303089779,.1648644491987177,.2246993581280852,.4631247343604137,-.2755382000815966,.605267098479032,.5383322132164631,atlas_department_pair,0,treat_10,drop_rounding_band,adjacent_categories,p1_mserd,613,244,369,320,293,110,210,134,159,252,275,0,3,1,1,0,.0403565437663853,.0403565437663853,.0566780202510459,.0566780202510459,93,64,1
broad_atlas,ab,2010,6,dept_pair_02_12,Departments: APURIMAC + PIURA,2,562,100,51,57,.1152007788277249,.2308029613925044,.3225081169606452,.474207439022635,-.4013013325721914,.8629072553572003,.5121550444997002,atlas_department_pair,0,treat_10,drop_rounding_band,adjacent_categories,p1_mserd,314,108,206,126,188,38,88,70,118,117,174,0,1,1,1,0,.0484813834884393,.0484813834884393,.0691261571735281,.0691261571735281,64,36,1
broad_atlas,ab,2010,7,dept_pair_08_12,Departments: JUNIN + PIURA,2,834,85,45,42,.2213682494897927,.2164605170190504,.3044190927277452,.4770464920622606,-.3801899409336891,.81311097497179,.5056076173688463,atlas_department_pair,0,treat_10,drop_rounding_band,adjacent_categories,p1_mserd,315,139,176,173,142,61,112,78,64,148,132,0,3,1,1,0,.0426538028276455,.0426538028276455,.0592216050302034,.0592216050302034,55,30,1
broad_atlas,ab,2010,8,dept_pair_02_07,Departments: APURIMAC + HUANUCO,2,1344,187,94,92,.1050937436694402,.1290784937898219,.1868472293520092,.4896763416383524,-.2371353463512113,.4952923339308552,.4772373805930421,atlas_department_pair,0,treat_10,drop_rounding_band,adjacent_categories,p1_mserd,612,213,399,273,339,87,186,126,213,232,313,0,1,1,1,0,.0479292364473029,.0479292364473029,.0678509616610629,.0678509616610629,112,75,1
broad_atlas,ab,2010,9,dept_08,Department: JUNIN,1,758,87,44,41,.181320865258099,.2088178760783176,.303404296176691,.4912956336500189,-.3858436171827202,.8034793693393554,.4736874692375855,atlas_department,0,treat_10,drop_rounding_band,adjacent_categories,p1_mserd,307,137,170,168,139,61,107,76,63,144,130,0,3,1,1,0,.0451333630521928,.0451333630521928,.061167863107865,.061167863107865,59,28,1
broad_atlas,ab,2010,10,dept_pair_08_09,Departments: JUNIN + LA LIBERTAD,2,776,87,44,41,.181320865258099,.2088178760783176,.303404296176691,.4912956336500189,-.3858436171827202,.8034793693393554,.4736874692375855,atlas_department_pair,0,treat_10,drop_rounding_band,adjacent_categories,p1_mserd,307,137,170,168,139,61,107,76,63,144,130,0,3,1,1,0,.0451333630521928,.0451333630521928,.061167863107865,.061167863107865,59,28,1
broad_atlas,ab,2011,1,dept_pair_07_13,Departments: HUANUCO + PUNO,2,1084,145,67,57,.2094130231686574,.1633368234938976,.1894006002984554,.3884739877297025,-.2078815317413412,.5345551787291363,.7437132319586688,atlas_department_pair,0,treat_11,drop_rounding_band,adjacent_categories,p1_mserd,423,136,287,206,217,63,143,73,144,179,209,0,0,1,1,0,.0551806188876086,.0551806188876086,.0738384367839912,.0738384367839912,89,56,1
broad_atlas,ab,2011,2,dept_pair_08_13,Departments: JUNIN + PUNO,2,984,126,67,62,.2044234426491007,.1974406108458286,.2466415952670771,.4234117385347254,-.285968032967147,.6808492546588043,.6408263048688144,atlas_department_pair,0,treat_11,drop_rounding_band,adjacent_categories,p1_mserd,424,170,254,222,202,75,147,95,107,191,192,0,3,1,1,0,.0505138744919551,.0505138744919551,.0651017745655534,.0651017745655534,86,40,1
broad_atlas,ab,2011,3,dept_pair_04_08,Departments: CAJAMARCA + JUNIN,2,848,98,45,43,.1468951263239632,.2036832439336795,.2872881830587651,.4783332853109383,-.35939124804545,.766757735912809,.5026608726824586,atlas_department_pair,0,treat_11,drop_rounding_band,adjacent_categories,p1_mserd,310,151,159,169,141,67,102,84,57,145,132,0,3,1,1,0,.0481261747163768,.0481261747163768,.0644094195224081,.0644094195224081,65,33,1
broad_atlas,ab,2011,4,dept_pair_08_12,Departments: JUNIN + PIURA,2,834,97,45,42,.1941623551653442,.2065960162779036,.2919446702871765,.4791597189800928,-.365605022963383,.7787970555191902,.5007751657506859,atlas_department_pair,0,treat_11,drop_rounding_band,adjacent_categories,p1_mserd,315,153,162,173,142,67,106,86,56,148,132,0,3,1,1,0,.0467122250847842,.0467122250847842,.0632944354953232,.0632944354953232,66,31,1
broad_atlas,ab,2011,5,dept_pair_02_08,Departments: APURIMAC + JUNIN,2,1244,201,94,97,.0885067631055845,.1457823032070402,.2206117609340803,.5087346182369501,-.2866088027897175,.578173409203798,.43666893032203,atlas_department_pair,0,treat_11,drop_rounding_band,adjacent_categories,p1_mserd,613,264,349,289,324,108,181,156,168,233,292,0,4,1,1,0,.0513478909060328,.0513478909060328,.0701551556680994,.0701551556680994,133,68,1
broad_atlas,ab,2011,6,dept_08,Department: JUNIN,1,758,100,44,41,.1523433071315184,.1783400657191191,.2866283793291025,.5338106227192987,-.3834412347130066,.7401213661512448,.3871323541875681,atlas_department,0,treat_11,drop_rounding_band,adjacent_categories,p1_mserd,307,151,156,168,139,67,101,84,55,144,130,0,3,1,1,0,.0508731479327088,.0508731479327088,.0663856172778386,.0663856172778386,68,32,1
broad_atlas,ab,2011,7,dept_pair_08_09,Departments: JUNIN + LA LIBERTAD,2,776,100,44,41,.1523433071315184,.1783400657191191,.2866283793291025,.5338106227192987,-.3834412347130066,.7401213661512448,.3871323541875681,atlas_department_pair,0,treat_11,drop_rounding_band,adjacent_categories,p1_mserd,307,151,156,168,139,67,101,84,55,144,130,0,3,1,1,0,.0508731479327088,.0508731479327088,.0663856172778386,.0663856172778386,68,32,1
broad_atlas,ab,2011,8,dept_pair_01_08,Departments: ANCASH + JUNIN,2,823,103,48,41,.1522166447733456,.1715640107557275,.2842850921580375,.546180893365067,-.3856245312156762,.7287525527271311,.3642035787192872,atlas_department_pair,0,treat_11,drop_rounding_band,adjacent_categories,p1_mserd,311,152,159,172,139,68,104,84,55,146,130,0,3,1,1,0,.0520576444388997,.0520576444388997,.06757995044981,.06757995044981,71,32,1
broad_atlas,ab,2011,9,dept_pair_08_10,Departments: JUNIN + LIMA,2,810,104,47,43,.15543054328224,.17008657019064,.283847664415404,.5490276609759646,-.3862446291593632,.7264177695406432,.3590619599495081,atlas_department_pair,0,treat_11,drop_rounding_band,adjacent_categories,p1_mserd,313,154,159,171,142,69,102,85,57,146,133,0,3,1,1,0,.0522772876068701,.0522772876068701,.0683046099800965,.0683046099800965,72,32,1
broad_atlas,ab,2011,10,dept_pair_07_08,Departments: HUANUCO + JUNIN,2,1616,152,88,77,.1506377222624252,.1125325177690424,.2314149029713328,.6267684161392619,-.3410323575406009,.5660973930786857,.2364685693692233,atlas_department_pair,0,treat_11,drop_rounding_band,adjacent_categories,p1_mserd,613,268,345,320,293,122,198,146,147,252,275,0,3,1,1,0,.0395340805394944,.0395340805394944,.0543723271949921,.0543723271949921,89,63,1
broad_atlas,ab,2012,1,dept_pair_02_08,Departments: APURIMAC + JUNIN,2,1244,190,94,97,.1316997738812077,.1718239999414273,.2286417012420443,.4523524284212945,-.2763054998569465,.6199534997398011,.5647506819206488,atlas_department_pair,0,treat_12,drop_rounding_band,adjacent_categories,p1_mserd,613,296,317,289,324,123,166,173,151,233,292,0,4,1,1,0,.0473874450579293,.0473874450579293,.06237619318414,.06237619318414,127,63,1
broad_atlas,ab,2012,2,dept_pair_07_08,Departments: HUANUCO + JUNIN,2,1616,178,88,77,.1658103678545995,.1330942509814119,.2153557963777432,.5365619661601242,-.2889953537809062,.5551838557437301,.3819490745519633,atlas_department_pair,0,treat_12,drop_rounding_band,adjacent_categories,p1_mserd,613,296,317,320,293,138,182,158,135,252,275,0,3,1,1,0,.0450830351700998,.0450830351700998,.0600022509543238,.0600022509543238,108,70,1
broad_atlas,ab,2012,3,dept_pair_07_12,Departments: HUANUCO + PIURA,2,934,112,45,37,.2016277734719608,.1349301363733486,.2408606881996348,.575343086927706,-.3371481377894671,.6070084105361643,.3138239415892632,atlas_department_pair,0,treat_12,drop_rounding_band,adjacent_categories,p1_mserd,314,137,177,157,157,64,93,73,84,142,151,0,0,1,1,0,.0521193573646461,.0521193573646461,.0677699582157622,.0677699582157622,65,47,1
broad_atlas,ab,2012,4,dept_pair_01_08,Departments: ANCASH + JUNIN,2,823,102,48,41,.1694805608254921,.1488579816989448,.2849494380008479,.601390890345822,-.4096326541976459,.7073486175955356,.2729032093684362,atlas_department_pair,0,treat_12,drop_rounding_band,adjacent_categories,p1_mserd,311,163,148,172,139,76,96,87,52,146,130,0,3,1,1,0,.051543765362529,.051543765362529,.0650528842429676,.0650528842429676,70,32,1
broad_atlas,ab,2012,5,dept_pair_08_10,Departments: JUNIN + LIMA,2,810,99,47,43,.170003745993214,.1412010588987,.2923059242015381,.6290537195397721,-.4317080250040094,.7141101428014095,.2333461675640268,atlas_department_pair,0,treat_12,drop_rounding_band,adjacent_categories,p1_mserd,313,166,147,171,142,77,94,89,53,146,133,0,3,1,1,0,.0497494504394513,.0497494504394513,.0635491236731336,.0635491236731336,68,31,1
broad_atlas,ab,2012,6,dept_pair_08_12,Departments: JUNIN + PIURA,2,834,86,45,42,.2048087444035536,.1292927420372065,.2992711875039193,.6657229827789635,-.4572680070810086,.7158534911554216,.1866459102920798,atlas_department_pair,0,treat_12,drop_rounding_band,adjacent_categories,p1_mserd,315,163,152,173,142,74,99,89,53,148,132,0,3,1,1,0,.0432790703466245,.0432790703466245,.0583776256896288,.0583776256896288,56,30,1
broad_atlas,ab,2012,7,dept_pair_04_08,Departments: CAJAMARCA + JUNIN,2,848,95,45,43,.1417847976483554,.1251471049114107,.2946773209566552,.6710612062316719,-.4524098312243834,.7027040410472047,.1803633067386708,atlas_department_pair,0,treat_12,drop_rounding_band,adjacent_categories,p1_mserd,310,162,148,169,141,74,95,88,53,145,132,0,3,1,1,0,.046997984271752,.046997984271752,.0608421455167841,.0608421455167841,64,31,1
broad_atlas,ab,2012,8,dept_pair_06_08,Departments: HUANCAVELICA + JUNIN,2,1179,136,83,73,.1043268962134476,.0963344279532489,.2451113046500776,.6943023503243809,-.3840749013645283,.576743757271026,.1544672313880876,atlas_department_pair,0,treat_12,drop_rounding_band,adjacent_categories,p1_mserd,455,268,187,243,212,126,117,142,70,203,190,0,8,1,1,0,.0470266553758258,.0470266553758258,.0601353262953009,.0601353262953009,91,45,1
broad_atlas,ab,2012,9,dept_08,Department: JUNIN,1,758,93,44,41,.1611652543026284,.1161349735173097,.299124000895995,.6978308365361339,-.4701372951503672,.7024072421849866,.1507382706129939,atlas_department,0,treat_12,drop_rounding_band,adjacent_categories,p1_mserd,307,161,146,168,139,74,94,87,52,144,130,0,3,1,1,0,.0471472563720557,.0471472563720557,.0605122283372405,.0605122283372405,64,29,1
broad_atlas,ab,2012,10,dept_pair_08_09,Departments: JUNIN + LA LIBERTAD,2,776,93,44,41,.1611652543026284,.1161349735173097,.299124000895995,.6978308365361339,-.4701372951503672,.7024072421849866,.1507382706129939,atlas_department_pair,0,treat_12,drop_rounding_band,adjacent_categories,p1_mserd,307,161,146,168,139,74,94,87,52,144,130,0,3,1,1,0,.0471472563720557,.0471472563720557,.0605122283372405,.0605122283372405,64,29,1
broad_atlas,ab,2013,1,dept_pair_01_08,Departments: ANCASH + JUNIN,2,823,105,48,41,.1726790861757153,.1899609376758153,.2812171274081334,.4993609335570553,-.3612145038799378,.7411363792315685,.4562943318832097,atlas_department_pair,0,treat_13,drop_rounding_band,adjacent_categories,p1_mserd,311,183,128,172,139,85,87,98,41,146,130,0,3,1,1,0,.0527930355288977,.0527930355288977,.0671546339261336,.0671546339261336,72,33,1
broad_atlas,ab,2013,2,dept_pair_08_10,Departments: JUNIN + LIMA,2,810,102,47,43,.1742082658767095,.1850775132238415,.2825169464112379,.5124018643734956,-.3686455267644171,.7388005532121,.429159078378645,atlas_department_pair,0,treat_13,drop_rounding_band,adjacent_categories,p1_mserd,313,186,127,171,142,86,85,100,42,146,133,0,3,1,1,0,.0513064799612379,.0513064799612379,.065144601381217,.065144601381217,70,32,1
broad_atlas,ab,2013,3,dept_08,Department: JUNIN,1,758,100,44,41,.1708829983916323,.1772561038129086,.2828866304730528,.5309229953700938,-.3771915036221657,.7317037112479828,.3926246413090748,atlas_department,0,treat_13,drop_rounding_band,adjacent_categories,p1_mserd,307,181,126,168,139,83,85,98,41,144,130,0,3,1,1,0,.0507098913524358,.0507098913524358,.0638366667439699,.0638366667439699,68,32,1
