grid_scope,candidate_id,candidate_label,candidate_type,team_review_eligible,subset_size,cutoff,treatment_var,treatment_year,tie_rule,support_rule,specification,candidate_n,analysis_n,treated_n,untreated_n,n_left,n_right,treated_left,untreated_left,treated_right,untreated_right,unique_left,unique_right,clusters_left,clusters_right,sign_conflicts,rounding_band_n,support_ok,attempted,estimation_rc,tau_cl,tau_bc,se_rb,p_rb,ci_left,ci_right,h_left,h_right,b_left,b_right,effective_left,effective_right
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_16,2016,drop_sign_conflicts,adjacent_categories,p1_cerrd,4614,2196,1452,744,1076,1120,562,514,890,230,602,919,283,267,0,10,1,1,0,-.2152986809101489,-.2348879342960513,.1381103840459299,.0889944324416755,-.505579312917069,.0358034443249665,.0137600177856763,.0137600177856763,.0325298518812179,.0325298518812179,128,84
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_16,2016,drop_sign_conflicts,adjacent_categories,p1_mserd,4614,2196,1452,744,1076,1120,562,514,890,230,602,919,283,267,0,10,1,1,0,-.222140221998453,-.2642546799083099,.1302301996041776,.0424445232293373,-.5195011808319604,-.0090081789846593,.0188641451625162,.0188641451625162,.0325298518812179,.0325298518812179,175,105
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_16,2016,drop_sign_conflicts,adjacent_categories,p2_mserd,4614,2196,1452,744,1076,1120,562,514,890,230,602,919,283,267,0,10,1,1,0,-.254950691242831,-.2665888872112347,.1500886764208037,.0756984431777995,-.560757287483296,.0275795130608265,.0294598334140166,.0294598334140166,.039209744927415,.039209744927415,267,163
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_16,2016,score_as_recorded,adjacent_categories,p1_cerrd,4614,2196,1452,744,1076,1120,562,514,890,230,602,919,283,267,0,10,1,1,0,-.2152986809101489,-.2348879342960513,.1381103840459299,.0889944324416755,-.505579312917069,.0358034443249665,.0137600177856763,.0137600177856763,.0325298518812179,.0325298518812179,128,84
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_16,2016,score_as_recorded,adjacent_categories,p1_mserd,4614,2196,1452,744,1076,1120,562,514,890,230,602,919,283,267,0,10,1,1,0,-.222140221998453,-.2642546799083099,.1302301996041776,.0424445232293373,-.5195011808319604,-.0090081789846593,.0188641451625162,.0188641451625162,.0325298518812179,.0325298518812179,175,105
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_16,2016,score_as_recorded,adjacent_categories,p2_mserd,4614,2196,1452,744,1076,1120,562,514,890,230,602,919,283,267,0,10,1,1,0,-.254950691242831,-.2665888872112347,.1500886764208037,.0756984431777995,-.560757287483296,.0275795130608265,.0294598334140166,.0294598334140166,.039209744927415,.039209744927415,267,163
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_23,2023,drop_rounding_band,adjacent_categories,p1_cerrd,4614,2186,1959,227,1067,1119,932,135,1027,92,601,918,282,267,0,10,1,1,0,.0080308537326961,.01554310820156,.0786288852807112,.8432979248067143,-.1385666750931656,.1696528914962856,.0282418283954853,.0282418283954853,.0529918443416763,.0529918443416763,245,154
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_23,2023,drop_rounding_band,adjacent_categories,p1_mserd,4614,2186,1959,227,1067,1119,932,135,1027,92,601,918,282,267,0,10,1,1,0,.0320955387328929,.0449312626504337,.075223501688262,.5503047520757258,-.1025040914495478,.1923666167504151,.0387143014192381,.0387143014192381,.0529918443416763,.0529918443416763,349,208
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_23,2023,drop_rounding_band,adjacent_categories,p2_mserd,4614,2186,1959,227,1067,1119,932,135,1027,92,601,918,282,267,0,10,1,1,0,-.0234270818715698,-.0399134233293452,.1093034975571284,.7149908949429225,-.2541443419255787,.1743174952668882,.0298714721919043,.0298714721919043,.0418565909268152,.0418565909268152,263,164
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_23,2023,drop_sign_conflicts,adjacent_categories,p1_cerrd,4614,2196,1968,228,1076,1120,940,136,1028,92,602,919,283,267,0,10,1,1,0,.0094061644578236,.0161574293496092,.073632296811603,.8263119879100482,-.1281592205000961,.1604740791993145,.0280780584869084,.0280780584869084,.0517247245165589,.0517247245165589,254,155
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_23,2023,drop_sign_conflicts,adjacent_categories,p1_mserd,4614,2196,1968,228,1076,1120,940,136,1028,92,602,919,283,267,0,10,1,1,0,.03158357814367,.0428738823389538,.071515953897958,.5488388764167488,-.0972948116210707,.1830425762989784,.0384933057085164,.0384933057085164,.0517247245165589,.0517247245165589,356,207
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_23,2023,drop_sign_conflicts,adjacent_categories,p2_mserd,4614,2196,1968,228,1076,1120,940,136,1028,92,602,919,283,267,0,10,1,1,0,-.014950298197538,-.0273175471007683,.0940305071163694,.7714200454599421,-.2116139544968895,.1569788602953529,.0309009787721994,.0309009787721994,.0425671408847288,.0425671408847288,280,168
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_23,2023,score_as_recorded,adjacent_categories,p1_cerrd,4614,2196,1968,228,1076,1120,940,136,1028,92,602,919,283,267,0,10,1,1,0,.0094061644578236,.0161574293496092,.073632296811603,.8263119879100482,-.1281592205000961,.1604740791993145,.0280780584869084,.0280780584869084,.0517247245165589,.0517247245165589,254,155
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_23,2023,score_as_recorded,adjacent_categories,p1_mserd,4614,2196,1968,228,1076,1120,940,136,1028,92,602,919,283,267,0,10,1,1,0,.03158357814367,.0428738823389538,.071515953897958,.5488388764167488,-.0972948116210707,.1830425762989784,.0384933057085164,.0384933057085164,.0517247245165589,.0517247245165589,356,207
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,ab,treat_23,2023,score_as_recorded,adjacent_categories,p2_mserd,4614,2196,1968,228,1076,1120,940,136,1028,92,602,919,283,267,0,10,1,1,0,-.014950298197538,-.0273175471007683,.0940305071163694,.7714200454599421,-.2116139544968895,.1569788602953529,.0309009787721994,.0309009787721994,.0425671408847288,.0425671408847288,280,168
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_12,2012,drop_rounding_band,adjacent_categories,p1_cerrd,4614,2110,781,1329,1034,1076,324,710,457,619,291,602,327,283,0,5,1,1,0,.05467933544106,.0513538983834078,.1161890364226909,.6584995178395719,-.1763724284034788,.2790802251702943,.0110995386579538,.0110995386579538,.0241285010402375,.0241285010402375,219,182
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_12,2012,drop_rounding_band,adjacent_categories,p1_mserd,4614,2110,781,1329,1034,1076,324,710,457,619,291,602,327,283,0,5,1,1,0,.0448155965454425,.0380201957896029,.1054126781996451,.7183390248319195,-.1685848569956119,.2446252485748178,.0152957726520007,.0152957726520007,.0241285010402375,.0241285010402375,318,246
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_12,2012,drop_rounding_band,adjacent_categories,p2_mserd,4614,2110,781,1329,1034,1076,324,710,457,619,291,602,327,283,0,5,1,1,0,.0688617692142011,.0952631670360642,.1348170808319517,.4798085521348286,-.1689734558953863,.3594997899675146,.019346707669929,.019346707669929,.0277860912106489,.0277860912106489,438,316
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_12,2012,drop_sign_conflicts,adjacent_categories,p1_cerrd,4614,2115,783,1332,1039,1076,326,713,457,619,292,602,328,283,0,5,1,1,0,.0461429623030276,.0467304587964087,.1171120538080761,.6898759063893564,-.1828049488229373,.2762658664157547,.0106025183787196,.0106025183787196,.0226847034302651,.0226847034302651,218,174
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_12,2012,drop_sign_conflicts,adjacent_categories,p1_mserd,4614,2115,783,1332,1039,1076,326,713,457,619,292,602,328,283,0,5,1,1,0,.039361672279815,.0390298800174911,.1069567995577208,.7151766750027344,-.1706015950173112,.2486613550522933,.0146120481440372,.0146120481440372,.0226847034302651,.0226847034302651,307,232
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_12,2012,drop_sign_conflicts,adjacent_categories,p2_mserd,4614,2115,783,1332,1039,1076,326,713,457,619,292,602,328,283,0,5,1,1,0,.0682586453290381,.0990478962517365,.1395323703946912,.4777934117368399,-.1744305243993612,.3725263169028342,.0175358926401629,.0175358926401629,.0252902372570253,.0252902372570253,388,281
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_12,2012,score_as_recorded,adjacent_categories,p1_cerrd,4614,2115,783,1332,1039,1076,326,713,457,619,292,602,328,283,0,5,1,1,0,.0461429623030276,.0467304587964087,.1171120538080761,.6898759063893564,-.1828049488229373,.2762658664157547,.0106025183787196,.0106025183787196,.0226847034302651,.0226847034302651,218,174
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_12,2012,score_as_recorded,adjacent_categories,p1_mserd,4614,2115,783,1332,1039,1076,326,713,457,619,292,602,328,283,0,5,1,1,0,.039361672279815,.0390298800174911,.1069567995577208,.7151766750027344,-.1706015950173112,.2486613550522933,.0146120481440372,.0146120481440372,.0226847034302651,.0226847034302651,307,232
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_12,2012,score_as_recorded,adjacent_categories,p2_mserd,4614,2115,783,1332,1039,1076,326,713,457,619,292,602,328,283,0,5,1,1,0,.0682586453290381,.0990478962517365,.1395323703946912,.4777934117368399,-.1744305243993612,.3725263169028342,.0175358926401629,.0175358926401629,.0252902372570253,.0252902372570253,388,281
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_16,2016,drop_rounding_band,adjacent_categories,p1_cerrd,4614,2110,895,1215,1034,1076,333,701,562,514,291,602,327,283,0,5,1,1,0,.1583441798560002,.1578602250255354,.1116955211427511,.1575650474536036,-.0610589736486889,.3767794236997598,.0122989785934371,.0122989785934371,.0262230924760343,.0262230924760343,247,197
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_16,2016,drop_rounding_band,adjacent_categories,p1_mserd,4614,2110,895,1215,1034,1076,333,701,562,514,291,602,327,283,0,5,1,1,0,.1400929270416034,.1388999395426476,.1015584915626227,.1714109623047693,-.0601510462443078,.337950925329603,.0169486666260882,.0169486666260882,.0262230924760343,.0262230924760343,375,271
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_16,2016,drop_rounding_band,adjacent_categories,p2_mserd,4614,2110,895,1215,1034,1076,333,701,562,514,291,602,327,283,0,5,1,1,0,.1946547059006274,.2187432546262795,.1503058193772531,.1455803432834472,-.0758507380199191,.5133372472724782,.017124179048834,.017124179048834,.0241707941798514,.0241707941798514,377,275
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_16,2016,drop_sign_conflicts,adjacent_categories,p1_cerrd,4614,2115,897,1218,1039,1076,335,704,562,514,292,602,328,283,0,5,1,1,0,.1443033684617924,.1437154092161473,.1109687516464701,.1952864219856044,-.0737793474203039,.3612101658525986,.0121072180113262,.0121072180113262,.0256738217176677,.0256738217176677,249,190
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_16,2016,drop_sign_conflicts,adjacent_categories,p1_mserd,4614,2115,897,1218,1039,1076,335,704,562,514,292,602,328,283,0,5,1,1,0,.1318739498203229,.1299770627376855,.1012826128850322,.1993832389027075,-.06853321077709,.328487336252461,.0166857765440835,.0166857765440835,.0256738217176677,.0256738217176677,364,270
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_16,2016,drop_sign_conflicts,adjacent_categories,p2_mserd,4614,2115,897,1218,1039,1076,335,704,562,514,292,602,328,283,0,5,1,1,0,.1592625001355636,.1780046025295028,.1352404603462273,.1881041730881778,-.08706182900172,.4430710340607256,.0195431929770546,.0195431929770546,.0271129092778936,.0271129092778936,447,317
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_16,2016,score_as_recorded,adjacent_categories,p1_cerrd,4614,2115,897,1218,1039,1076,335,704,562,514,292,602,328,283,0,5,1,1,0,.1443033684617924,.1437154092161473,.1109687516464701,.1952864219856044,-.0737793474203039,.3612101658525986,.0121072180113262,.0121072180113262,.0256738217176677,.0256738217176677,249,190
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_16,2016,score_as_recorded,adjacent_categories,p1_mserd,4614,2115,897,1218,1039,1076,335,704,562,514,292,602,328,283,0,5,1,1,0,.1318739498203229,.1299770627376855,.1012826128850322,.1993832389027075,-.06853321077709,.328487336252461,.0166857765440835,.0166857765440835,.0256738217176677,.0256738217176677,364,270
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_16,2016,score_as_recorded,adjacent_categories,p2_mserd,4614,2115,897,1218,1039,1076,335,704,562,514,292,602,328,283,0,5,1,1,0,.1592625001355636,.1780046025295028,.1352404603462273,.1881041730881778,-.08706182900172,.4430710340607256,.0195431929770546,.0195431929770546,.0271129092778936,.0271129092778936,447,317
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_23,2023,drop_rounding_band,adjacent_categories,p1_cerrd,4614,2110,1837,273,1034,1076,897,137,940,136,291,602,327,283,0,5,1,1,0,.0433984424406153,.0503868615774257,.0883893150952074,.5686397001133747,-.1228530126273434,.2236267357821947,.0111941726687176,.0111941726687176,.0252162056850083,.0252162056850083,220,183
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_23,2023,drop_rounding_band,adjacent_categories,p1_mserd,4614,2110,1837,273,1034,1076,897,137,940,136,291,602,327,283,0,5,1,1,0,.021228166969824,.0335367085370384,.0821105581928563,.6829553906720162,-.1273970282714402,.194470445345517,.0154261835058566,.0154261835058566,.0252162056850083,.0252162056850083,324,249
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_23,2023,drop_rounding_band,adjacent_categories,p2_mserd,4614,2110,1837,273,1034,1076,897,137,940,136,291,602,327,283,0,5,1,1,0,.1423251419753191,.1723151004620713,.1291506548644691,.182132493031764,-.0808155316520508,.4254457325761934,.0116333773634287,.0116333773634287,.01676963951459,.01676963951459,233,187
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_23,2023,drop_sign_conflicts,adjacent_categories,p1_cerrd,4614,2115,1841,274,1039,1076,901,138,940,136,292,602,328,283,0,5,1,1,0,.0453408014697281,.0523168903943256,.0839194108693432,.5330097228515991,-.1121621325134062,.2167959133020575,.0118493592006902,.0118493592006902,.0264486562472823,.0264486562472823,242,189
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_23,2023,drop_sign_conflicts,adjacent_categories,p1_mserd,4614,2115,1841,274,1039,1076,901,138,940,136,292,602,328,283,0,5,1,1,0,.0211924805700854,.0341589962278277,.0780891310463116,.6617951892298632,-.1188928882069717,.1872108806626271,.0163304038655565,.0163304038655565,.0264486562472823,.0264486562472823,351,261
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_23,2023,drop_sign_conflicts,adjacent_categories,p2_mserd,4614,2115,1841,274,1039,1076,901,138,940,136,292,602,328,283,0,5,1,1,0,.1220777074595545,.1477881095089737,.1183408638646331,.2117257486993935,-.0841557215650646,.379731940583012,.0121516689156591,.0121516689156591,.017047789156659,.017047789156659,251,190
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_23,2023,score_as_recorded,adjacent_categories,p1_cerrd,4614,2115,1841,274,1039,1076,901,138,940,136,292,602,328,283,0,5,1,1,0,.0453408014697281,.0523168903943256,.0839194108693432,.5330097228515991,-.1121621325134062,.2167959133020575,.0118493592006902,.0118493592006902,.0264486562472823,.0264486562472823,242,189
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_23,2023,score_as_recorded,adjacent_categories,p1_mserd,4614,2115,1841,274,1039,1076,901,138,940,136,292,602,328,283,0,5,1,1,0,.0211924805700854,.0341589962278277,.0780891310463116,.6617951892298632,-.1188928882069717,.1872108806626271,.0163304038655565,.0163304038655565,.0264486562472823,.0264486562472823,351,261
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,bc,treat_23,2023,score_as_recorded,adjacent_categories,p2_mserd,4614,2115,1841,274,1039,1076,901,138,940,136,292,602,328,283,0,5,1,1,0,.1220777074595545,.1477881095089737,.1183408638646331,.2117257486993935,-.0841557215650646,.379731940583012,.0121516689156591,.0121516689156591,.017047789156659,.017047789156659,251,190
